batch_id,product_id,production_date,quantity_produced,defect_quantity
11089,20,2024-04-21,760,3
11090,19,2024-11-30,202,32
11091,25,2024-04-17,675,25
11092,22,2024-06-23,862,50
11093,39,2024-03-13,738,8
11094,45,2023-11-25,814,7
11095,8,2023-06-12,721,49
11096,11,2024-05-12,228,36
11097,11,2024-07-07,655,6
11098,40,2023-06-14,721,46
11099,50,2023-06-25,353,0
11100,42,2024-05-10,898,50
11101,16,2024-08-07,815,38
11102,49,2024-03-06,469,10
11103,37,2023-08-12,332,45
11104,16,2024-09-13,429,47
11105,34,2024-03-12,401,0
11106,38,2023-05-04,320,26
11107,36,2024-05-23,772,32
11108,46,2024-10-04,918,37
11109,25,2024-03-17,971,14
11110,24,2023-09-16,235,29
11111,30,2023-01-14,202,4
11112,25,2024-04-28,803,46
11113,3,2023-08-10,738,23
11114,25,2024-11-10,770,28
11115,28,2024-05-27,339,20
11116,24,2024-11-02,600,14
11117,28,2023-12-10,628,7
11118,1,2024-03-29,805,23
11119,41,2023-01-02,234,25
11120,38,2024-01-21,854,23
11121,45,2024-10-30,898,11
11122,34,2023-09-04,615,14
11123,49,2024-02-29,761,17
11124,38,2024-09-16,900,13
11125,16,2023-04-19,285,0
11126,19,2023-01-12,383,43
11127,29,2024-04-20,324,33
11128,44,2023-11-08,698,11
11129,45,2024-10-21,320,2
11130,29,2024-03-13,963,31
11131,38,2024-10-01,743,45
11132,31,2024-02-20,908,36
11133,34,2024-02-02,825,48
11134,39,2024-01-18,979,2
11135,11,2024-01-04,599,25
11136,13,2023-11-05,352,49
11137,47,2024-02-21,641,43
11138,19,2024-09-02,491,46
11139,20,2024-08-20,338,43
11140,24,2024-07-12,970,50
11141,30,2024-02-23,778,4
11142,49,2024-10-26,535,36
11143,10,2024-06-08,749,37
11144,1,2024-07-27,646,21
11145,25,2024-09-24,607,43
11146,8,2023-09-25,257,24
11147,4,2023-09-16,286,29
11148,9,2023-10-18,393,32
11149,27,2023-07-02,819,49
11150,6,2024-06-01,435,37
11151,8,2024-05-08,994,13
11152,45,2024-08-30,358,38
11153,30,2024-02-09,362,48
11154,42,2024-12-20,825,49
11155,39,2023-04-16,296,19
11156,8,2023-09-30,612,42
11157,16,2023-03-26,998,49
11158,5,2024-10-17,253,33
11159,11,2023-03-10,324,3
11160,37,2023-06-23,568,25
11161,19,2024-01-30,549,41
11162,27,2024-05-02,878,9
11163,2,2023-09-09,885,46
11164,38,2023-04-30,536,20
11165,9,2024-02-03,717,16
11166,38,2024-03-04,605,12
11167,31,2023-11-22,482,29
11168,20,2024-06-01,298,4
11169,7,2023-12-20,522,9
11170,4,2024-04-08,779,2
11171,38,2023-01-06,258,8
11172,4,2024-09-26,914,42
11173,38,2024-06-08,906,13
11174,20,2024-01-14,625,44
11175,38,2024-09-30,538,39
11176,44,2023-04-11,793,7
11177,46,2024-07-28,504,31
11178,26,2024-03-30,277,36
11179,43,2023-10-21,229,13
11180,41,2023-11-23,451,43
11181,6,2023-08-08,632,46
11182,48,2023-08-30,882,45
11183,19,2023-01-16,407,3
11184,8,2024-01-16,761,48
11185,27,2023-08-05,537,26
11186,26,2024-08-06,314,38
11187,5,2023-12-17,789,26
11188,32,2024-05-31,634,15
11189,50,2024-07-27,892,26
11190,15,2023-02-07,383,48
11191,25,2024-04-19,342,30
11192,35,2024-04-17,393,34
11193,26,2023-11-03,515,6
11194,4,2023-10-23,264,45
11195,42,2024-03-31,538,35
11196,13,2024-12-01,530,7
11197,24,2024-02-13,974,18
11198,20,2023-01-10,681,39
11199,31,2024-07-15,943,6
11200,30,2024-03-11,281,45
11201,1,2024-07-14,492,50
11202,5,2024-01-18,566,40
11203,43,2023-04-26,212,6
11204,33,2024-11-26,624,29
11205,21,2023-07-02,578,22
11206,25,2024-02-07,827,14
11207,11,2023-01-02,691,36
11208,2,2023-05-02,427,18
11209,33,2023-07-18,394,11
11210,43,2023-03-24,507,1
11211,39,2024-11-26,278,30
11212,22,2024-04-11,301,12
11213,29,2024-09-12,374,23
11214,25,2023-05-24,696,29
11215,47,2024-01-09,947,4
11216,15,2023-04-08,519,38
11217,14,2023-12-11,967,33
11218,41,2024-04-14,542,4
11219,39,2023-01-19,693,45
11220,16,2024-07-11,369,22
11221,21,2024-05-28,489,45
11222,37,2023-03-08,450,9
11223,14,2023-12-03,692,23
11224,8,2023-05-11,232,31
11225,2,2024-04-23,588,50
11226,9,2023-12-16,859,40
11227,4,2024-09-16,635,25
11228,49,2024-01-15,809,48
11229,43,2023-02-24,648,0
11230,31,2024-05-14,606,48
11231,22,2024-06-21,644,48
11232,6,2023-12-04,816,24
11233,21,2024-01-25,820,34
11234,18,2023-01-18,818,15
11235,39,2023-03-20,334,1
11236,11,2024-12-03,459,33
11237,4,2024-01-18,922,22
11238,13,2024-03-23,862,15
11239,12,2023-07-03,740,21
11240,15,2023-03-24,583,47
11241,49,2023-07-22,243,29
11242,18,2024-02-14,969,20
11243,25,2023-03-11,778,45
11244,31,2023-04-15,958,33
11245,37,2024-02-28,917,11
11246,6,2024-12-09,608,50
11247,8,2024-09-23,538,11
11248,18,2023-10-27,295,13
11249,6,2023-10-29,690,23
11250,41,2024-12-10,209,27
11251,46,2023-02-07,590,35
11252,37,2024-02-20,626,11
11253,46,2024-06-22,553,25
11254,16,2023-01-23,328,24
11255,33,2024-06-10,487,10
11256,42,2023-06-09,466,14
11257,49,2024-09-04,290,10
11258,36,2024-09-10,523,37
11259,47,2023-05-24,961,14
11260,26,2023-10-19,715,42
11261,27,2023-06-20,656,31
11262,12,2023-04-09,293,28
11263,16,2023-12-03,347,1
11264,48,2024-05-25,525,33
11265,20,2024-03-09,435,1
11266,34,2023-12-01,402,47
11267,14,2024-02-19,520,22
11268,32,2024-10-20,804,1
11269,44,2024-09-23,641,6
11270,46,2023-08-23,563,32
11271,36,2024-03-21,745,25
11272,20,2023-05-06,242,32
11273,37,2023-04-06,645,12
11274,4,2024-03-11,544,15
11275,6,2023-01-03,530,30
11276,30,2023-09-27,788,21
11277,29,2023-05-22,657,11
11278,41,2024-10-10,939,48
11279,46,2023-07-14,205,39
11280,46,2023-08-19,987,44
11281,15,2024-06-04,621,47
11282,21,2024-09-08,242,38
11283,46,2024-06-20,697,11
11284,45,2024-11-09,249,25
11285,26,2024-06-10,727,48
11286,8,2023-03-09,866,22
11287,41,2024-06-11,919,22
11288,49,2023-02-02,836,20
11289,35,2024-03-17,906,50
11290,43,2024-07-19,856,23
11291,28,2024-07-15,259,50
11292,18,2023-02-10,969,48
11293,43,2023-12-18,579,50
11294,38,2024-01-10,535,50
11295,16,2024-03-23,272,30
11296,14,2023-05-08,888,49
11297,10,2023-03-18,237,47
11298,28,2024-01-10,634,1
11299,50,2023-05-09,717,50
11300,31,2023-03-01,966,46
11301,8,2024-05-21,619,6
11302,22,2024-12-12,311,21
11303,24,2023-12-10,386,11
11304,46,2024-06-29,898,36
11305,33,2024-11-23,253,17
11306,45,2023-01-01,446,5
11307,13,2024-11-27,505,44
11308,1,2024-04-03,495,45
11309,28,2023-10-16,874,12
11310,10,2024-06-20,737,31
11311,13,2024-08-28,317,44
11312,6,2024-08-22,223,5
11313,9,2024-12-18,378,28
11314,8,2023-10-06,321,1
11315,43,2024-01-26,325,21
11316,43,2024-12-07,438,35
11317,33,2023-12-22,394,35
11318,39,2024-04-08,790,26
11319,9,2023-06-23,876,18
11320,5,2024-05-09,248,41
11321,45,2024-05-26,945,26
11322,12,2023-05-23,396,27
11323,32,2024-01-23,760,33
11324,1,2023-02-28,494,16
11325,41,2023-11-03,370,14
11326,1,2024-08-30,744,47
11327,7,2023-03-05,821,5
11328,28,2024-05-04,587,43
11329,49,2024-09-23,275,48
11330,29,2023-07-17,736,9
11331,33,2023-05-05,623,40
11332,48,2024-03-16,946,35
11333,24,2023-04-04,953,26
11334,23,2023-12-24,409,23
11335,18,2023-08-13,330,33
11336,26,2024-02-14,758,10
11337,10,2024-06-10,200,10
11338,26,2023-01-01,980,16
11339,41,2024-03-11,539,10
11340,22,2023-04-27,802,12
11341,25,2024-05-16,451,16
11342,37,2023-05-25,493,40
11343,37,2024-02-27,800,35
11344,23,2024-03-08,382,40
11345,46,2023-08-16,393,35
11346,34,2024-10-26,301,36
11347,19,2024-02-01,288,13
11348,31,2024-12-14,377,41
11349,32,2024-06-04,315,38
11350,17,2023-03-05,900,35
11351,44,2023-09-16,859,1
11352,11,2024-04-08,565,18
11353,23,2024-09-17,910,36
11354,50,2023-07-17,778,48
11355,34,2024-06-21,288,15
11356,48,2024-01-22,699,33
11357,29,2024-04-20,418,46
11358,41,2023-07-06,561,25
11359,41,2023-06-29,902,8
11360,48,2023-08-12,568,33
11361,40,2024-07-31,392,49
11362,12,2024-07-30,238,26
11363,47,2023-02-28,313,4
11364,19,2023-05-31,346,34
11365,3,2023-12-29,280,9
11366,50,2023-11-12,374,11
11367,50,2024-02-10,932,46
11368,33,2023-09-15,710,49
11369,28,2024-01-24,973,4
11370,26,2023-03-13,586,11
11371,2,2023-04-23,473,24
11372,1,2024-10-02,933,37
11373,38,2024-07-21,575,46
11374,8,2023-05-04,664,18
11375,20,2024-07-20,685,34
11376,12,2023-01-05,464,44
11377,21,2024-10-06,713,45
11378,49,2024-07-14,340,15
11379,26,2023-05-15,383,11
11380,15,2024-12-13,732,42
11381,17,2024-03-12,343,2
11382,7,2023-02-04,601,36
11383,14,2024-03-27,580,19
11384,44,2023-04-14,889,39
11385,19,2024-07-29,224,7
11386,44,2024-02-12,307,39
11387,47,2024-07-07,670,0
11388,19,2023-03-19,827,34
11389,42,2023-06-14,524,28
11390,17,2023-12-08,967,43
11391,40,2024-01-10,214,23
11392,26,2023-10-31,539,39
11393,27,2023-05-13,690,9
11394,13,2023-05-22,389,8
11395,26,2024-12-05,570,26
11396,25,2024-11-25,461,25
11397,23,2023-03-09,911,24
11398,14,2023-01-31,298,10
11399,31,2023-04-17,787,47
11400,10,2023-01-15,286,36
11401,3,2023-02-16,837,45
11402,28,2023-06-15,618,28
11403,2,2023-10-06,938,45
11404,14,2024-11-27,738,45
11405,13,2023-03-13,807,30
11406,25,2023-04-24,631,47
11407,39,2024-11-02,232,35
11408,3,2023-12-03,775,18
11409,46,2024-03-23,264,45
11410,17,2024-11-23,681,22
11411,34,2024-01-21,618,24
11412,17,2023-08-04,751,19
11413,42,2024-08-03,699,46
11414,12,2024-11-07,933,13
11415,12,2024-08-14,315,25
11416,18,2023-05-20,861,24
11417,28,2024-10-22,748,8
11418,50,2023-03-14,327,29
11419,8,2024-08-09,980,26
11420,48,2023-03-29,694,26
11421,16,2024-04-11,562,0
11422,26,2024-06-19,523,24
11423,49,2023-01-26,494,49
11424,40,2024-12-20,496,45
11425,3,2024-12-18,380,8
11426,17,2024-06-13,286,15
11427,17,2023-08-24,867,49
11428,36,2023-10-28,805,7
11429,3,2024-06-30,744,14
11430,30,2024-04-01,514,11
11431,7,2024-02-28,636,7
11432,36,2024-07-31,963,13
11433,40,2024-11-11,746,34
11434,44,2023-08-08,950,25
11435,17,2024-03-13,400,42
11436,3,2024-05-16,692,27
11437,4,2023-02-12,651,39
11438,3,2024-08-24,654,18
11439,27,2023-03-04,606,16
11440,22,2023-08-09,710,50
11441,7,2023-09-28,263,12
11442,49,2024-09-24,325,39
11443,1,2024-06-12,864,14
11444,38,2024-10-24,959,18
11445,30,2024-05-17,303,11
11446,46,2024-12-20,770,15
11447,28,2023-08-10,437,49
11448,45,2024-05-29,420,41
11449,30,2023-08-25,704,44
11450,16,2023-08-12,438,46
11451,4,2024-04-13,888,14
11452,36,2023-02-27,760,27
11453,22,2023-04-30,944,47
11454,7,2023-02-07,465,45
11455,20,2024-09-17,670,45
11456,14,2023-09-29,581,29
11457,42,2023-12-09,483,26
11458,33,2024-04-01,291,18
11459,12,2024-03-29,787,1
11460,42,2023-09-13,316,24
11461,31,2024-01-02,744,13
11462,34,2023-05-05,903,21
11463,15,2023-01-25,736,38
11464,29,2023-02-13,806,21
11465,19,2023-02-07,872,0
11466,29,2024-06-23,786,37
11467,49,2023-11-13,432,8
11468,28,2024-12-01,582,22
11469,44,2024-05-02,646,32
11470,15,2023-09-27,314,13
11471,19,2023-04-22,776,50
11472,4,2023-08-23,531,32
11473,34,2023-04-07,617,49
11474,33,2023-12-03,693,11
11475,37,2024-10-18,653,39
11476,6,2023-08-17,790,28
11477,25,2023-04-18,635,38
11478,23,2023-03-22,890,12
11479,40,2024-09-23,531,17
11480,17,2023-07-10,459,9
11481,42,2023-08-30,495,50
11482,1,2024-07-09,560,1
11483,8,2024-04-12,902,8
11484,17,2024-10-22,387,20
11485,22,2023-03-27,595,43
11486,19,2023-12-31,243,46
11487,6,2024-11-08,875,29
11488,25,2024-04-29,633,48
11489,13,2023-06-19,380,38
11490,33,2024-07-01,279,26
11491,49,2024-03-03,579,28
11492,6,2024-05-03,883,23
11493,5,2024-07-26,586,23
11494,14,2024-03-28,512,35
11495,38,2023-08-23,483,48
11496,45,2024-08-07,512,0
11497,32,2023-07-05,698,17
11498,42,2024-09-24,304,1
11499,38,2024-02-01,910,42
11500,37,2024-01-08,711,31
11501,1,2024-03-24,944,3
11502,9,2024-07-13,931,50
11503,14,2024-05-18,670,16
11504,18,2023-10-09,224,6
11505,36,2024-11-17,880,41
11506,23,2024-08-31,251,6
11507,40,2023-06-02,298,35
11508,40,2023-06-20,423,10
11509,46,2023-11-13,592,45
11510,18,2023-07-25,833,2
11511,16,2024-01-21,783,12
11512,43,2023-01-04,744,14
11513,41,2024-04-29,862,47
11514,28,2024-08-20,564,44
11515,30,2023-05-26,452,6
11516,27,2024-05-29,324,16
11517,25,2024-09-20,554,30
11518,8,2024-08-15,809,19
11519,9,2024-02-08,351,17
11520,48,2024-11-09,971,49
11521,19,2024-08-23,850,2
11522,35,2024-06-11,855,46
11523,44,2023-06-09,452,38
11524,11,2024-06-21,401,31
11525,35,2024-11-18,865,45
11526,35,2024-01-02,912,31
11527,5,2023-03-17,405,26
11528,46,2024-07-21,809,21
11529,30,2023-06-24,926,15
11530,34,2023-01-12,928,43
11531,22,2024-10-08,467,3
11532,12,2024-06-03,711,24
11533,48,2023-05-27,401,42
11534,30,2023-01-29,965,10
11535,33,2023-08-06,835,2
11536,1,2024-03-13,740,28
11537,22,2023-02-11,425,26
11538,27,2024-10-25,701,39
11539,34,2023-10-20,624,5
11540,21,2024-01-03,704,13
11541,9,2023-11-29,710,11
11542,35,2024-11-18,687,26
11543,23,2023-06-08,462,13
11544,7,2024-01-15,769,14
11545,46,2023-07-03,958,47
11546,37,2024-07-05,353,32
11547,22,2024-05-31,758,36
11548,49,2023-07-22,612,6
11549,17,2023-08-02,652,7
11550,22,2023-02-08,680,36
11551,39,2023-05-09,389,19
11552,14,2023-07-25,781,35
11553,33,2023-12-07,802,32
11554,12,2024-08-03,299,34
11555,22,2023-06-23,533,24
11556,19,2024-09-07,489,29
11557,19,2023-12-16,329,35
11558,30,2023-03-30,551,29
11559,41,2024-02-08,637,12
11560,27,2023-06-05,229,14
11561,12,2024-06-29,938,20
11562,7,2023-12-25,909,10
11563,1,2024-11-02,618,9
11564,8,2023-11-05,519,18
11565,24,2024-07-07,382,12
11566,15,2024-01-24,336,23
11567,42,2024-02-03,999,42
11568,1,2023-10-08,761,24
11569,20,2024-07-05,262,2
11570,48,2023-07-09,474,14
11571,41,2024-05-09,817,3
11572,49,2024-11-28,536,26
11573,21,2023-12-16,857,27
11574,47,2023-08-17,231,26
11575,47,2024-02-15,952,5
11576,15,2023-06-12,422,28
11577,46,2024-12-02,312,11
11578,50,2023-06-08,572,10
11579,19,2024-04-06,550,29
11580,42,2023-07-26,822,28
11581,4,2024-08-18,718,48
11582,44,2024-01-26,896,37
11583,23,2023-09-06,865,31
11584,26,2023-09-13,491,37
11585,3,2023-02-09,758,18
11586,7,2024-07-12,800,12
11587,13,2023-08-17,270,10
11588,44,2024-05-25,485,45
11589,45,2024-01-25,987,4
11590,39,2023-01-28,863,10
11591,22,2023-10-29,848,0
11592,17,2023-05-22,714,47
11593,6,2024-02-13,416,49
11594,14,2024-10-11,333,48
11595,1,2024-10-22,363,31
11596,8,2023-02-24,392,7
11597,48,2024-04-04,563,4
11598,14,2024-07-13,811,33
11599,30,2024-03-20,400,47
11600,28,2023-03-30,260,27
11601,43,2023-11-07,873,48
11602,50,2024-05-09,487,34
11603,35,2024-04-26,729,0
11604,30,2024-05-23,237,35
11605,15,2023-04-29,780,23
11606,49,2023-07-10,636,40
11607,41,2023-10-22,370,14
11608,10,2024-10-05,517,50
11609,11,2023-10-09,661,28
11610,48,2023-07-14,857,5
11611,3,2024-05-28,672,29
11612,46,2024-03-07,963,9
11613,17,2023-08-26,341,8
11614,13,2024-10-11,268,5
11615,21,2024-01-03,467,13
11616,26,2024-11-07,719,35
11617,15,2023-04-15,702,45
11618,34,2024-11-01,738,18
11619,30,2024-08-06,770,43
11620,4,2023-10-10,333,11
11621,20,2023-12-04,384,22
11622,12,2023-09-12,366,50
11623,49,2024-08-07,383,15
11624,1,2023-02-21,996,37
11625,22,2024-03-17,665,34
11626,20,2024-05-12,283,14
11627,38,2024-07-07,972,47
11628,50,2023-04-23,530,6
11629,2,2024-04-30,956,38
11630,44,2023-04-23,878,4
11631,26,2024-12-10,359,49
11632,17,2023-12-04,840,32
11633,41,2024-10-30,789,24
11634,43,2024-12-05,798,42
11635,14,2023-04-22,842,27
11636,50,2023-05-22,437,10
11637,20,2023-01-21,685,21
11638,26,2024-04-20,333,33
11639,24,2023-05-07,525,50
11640,42,2024-06-16,842,48
11641,17,2024-06-07,711,39
11642,7,2023-07-29,513,2
11643,16,2024-07-31,564,4
11644,23,2024-05-29,480,14
11645,19,2024-04-05,408,22
11646,35,2024-07-26,729,48
11647,7,2023-02-09,981,25
11648,39,2023-08-13,940,48
11649,35,2024-08-13,766,50
11650,25,2023-02-01,714,49
11651,49,2024-04-06,671,2
11652,4,2024-06-27,322,3
11653,6,2024-09-13,349,6
11654,39,2023-05-11,439,25
11655,7,2024-08-02,710,22
11656,35,2023-07-01,847,14
11657,25,2023-04-20,569,45
11658,43,2024-07-19,389,47
11659,20,2024-11-06,712,17
11660,2,2024-06-08,679,0
11661,35,2023-05-29,557,48
11662,17,2023-04-16,462,12
11663,35,2024-04-08,882,2
11664,11,2023-05-05,734,22
11665,34,2024-09-17,565,35
11666,6,2023-04-09,908,42
11667,3,2023-11-20,476,39
11668,43,2024-11-14,483,42
11669,46,2024-02-04,848,4
11670,19,2024-02-06,322,26
11671,1,2024-03-29,921,9
11672,17,2024-01-13,514,3
11673,34,2023-03-16,305,8
11674,21,2023-08-15,418,37
11675,15,2023-08-21,991,21
11676,24,2023-05-09,630,37
11677,9,2024-03-27,812,28
11678,25,2024-11-13,705,45
11679,14,2023-10-09,854,6
11680,1,2024-01-31,446,25
11681,10,2024-10-30,342,25
11682,38,2023-05-24,702,41
11683,11,2023-08-30,414,31
11684,3,2024-01-14,995,49
11685,5,2023-01-22,858,11
11686,5,2023-11-26,656,45
11687,42,2024-07-10,408,30
11688,47,2023-08-27,795,21
11689,48,2024-07-22,682,32
11690,46,2024-07-15,566,31
11691,32,2023-03-22,659,31
11692,48,2024-10-16,203,5
11693,21,2024-11-28,474,39
11694,11,2024-03-09,705,12
11695,33,2024-07-19,943,41
11696,9,2024-09-16,545,29
11697,16,2023-04-04,556,6
11698,15,2023-10-18,932,13
11699,10,2024-07-30,379,40
11700,39,2023-05-18,676,20
11701,31,2023-01-15,408,3
11702,1,2024-09-19,769,32
11703,44,2023-01-19,412,43
11704,47,2023-10-27,752,50
11705,14,2024-04-29,232,44
11706,20,2024-08-01,292,17
11707,8,2023-09-09,582,48
11708,23,2023-10-11,497,11
11709,31,2024-02-08,803,8
11710,43,2023-05-24,492,16
11711,34,2023-11-20,426,1
11712,33,2024-08-24,959,6
11713,42,2023-08-02,684,2
11714,17,2023-12-08,489,39
11715,48,2023-10-11,595,6
11716,11,2023-07-17,476,25
11717,3,2024-04-28,677,3
11718,10,2024-02-01,893,31
11719,31,2024-08-06,906,29
11720,40,2024-03-22,748,24
11721,34,2024-01-07,865,44
11722,35,2023-10-23,790,13
11723,28,2024-08-26,617,21
11724,21,2024-07-19,866,46
11725,33,2024-09-30,516,48
11726,40,2024-03-13,978,2
11727,39,2023-03-08,679,11
11728,27,2024-03-09,552,3
11729,34,2023-06-06,294,23
11730,24,2023-02-24,553,48
11731,5,2024-03-15,274,40
11732,33,2023-03-08,577,49
11733,49,2023-04-20,303,44
11734,49,2024-04-27,404,33
11735,22,2023-03-10,853,25
11736,4,2023-04-29,594,29
11737,35,2023-06-20,993,38
11738,43,2024-03-28,607,15
11739,47,2024-05-15,491,10
11740,26,2024-01-09,916,20
11741,12,2024-11-26,439,40
11742,19,2024-10-21,248,46
11743,5,2024-04-08,623,24
11744,23,2024-08-10,594,13
11745,32,2023-03-08,235,18
11746,47,2024-08-07,744,26
11747,28,2023-09-10,502,1
11748,32,2023-11-28,957,14
11749,18,2024-05-04,458,48
11750,20,2024-08-15,688,33
11751,7,2024-04-24,883,34
11752,38,2024-01-03,662,49
11753,15,2024-10-19,568,25
11754,42,2024-11-25,712,12
11755,38,2023-11-05,405,15
11756,48,2024-11-12,224,39
11757,32,2024-10-12,641,5
11758,30,2024-07-15,322,19
11759,11,2023-04-03,520,44
11760,8,2024-03-30,930,23
11761,1,2023-10-31,525,13
11762,34,2023-10-05,569,26
11763,13,2023-12-12,359,31
11764,6,2024-04-12,208,26
11765,23,2024-02-29,778,18
11766,15,2024-08-01,628,18
11767,16,2023-04-26,526,46
11768,5,2023-12-15,284,12
11769,45,2023-01-03,420,19
11770,27,2023-06-08,707,16
11771,47,2024-09-06,653,40
11772,15,2024-01-28,695,18
11773,37,2024-06-29,962,3
11774,9,2024-11-30,501,4
11775,47,2024-01-06,226,5
11776,9,2024-12-11,603,39
11777,43,2024-11-07,935,23
11778,49,2023-06-17,899,36
11779,42,2024-07-08,866,20
11780,9,2024-12-02,231,44
11781,49,2024-04-08,329,48
11782,12,2024-01-07,788,12
11783,33,2023-07-03,845,5
11784,33,2023-11-13,978,34
11785,21,2024-06-05,965,17
11786,22,2023-06-24,262,48
11787,11,2024-09-20,921,39
11788,6,2023-10-23,609,27
11789,47,2024-04-08,857,15
11790,32,2024-11-06,559,41
11791,19,2024-03-08,252,22
11792,20,2023-01-27,647,39
11793,31,2023-12-11,676,18
11794,31,2023-04-12,544,30
11795,42,2024-08-31,571,11
11796,35,2023-01-17,553,45
11797,22,2024-09-02,698,25
11798,4,2024-08-20,783,2
11799,23,2024-07-07,841,29
11800,19,2023-09-10,807,4
11801,14,2024-11-18,501,16
11802,44,2024-05-19,328,24
11803,4,2023-10-18,252,49
11804,26,2024-04-22,919,32
11805,5,2023-12-08,633,46
11806,27,2024-02-25,393,10
11807,13,2024-11-07,283,20
11808,15,2024-08-29,903,17
11809,22,2023-09-09,880,6
11810,42,2023-04-05,503,24
11811,31,2023-06-02,230,18
11812,17,2023-11-23,610,33
11813,34,2024-01-14,318,41
11814,33,2024-11-04,289,19
11815,26,2023-06-10,580,14
11816,16,2024-04-12,505,28
11817,32,2023-05-05,512,35
11818,48,2024-10-15,627,6
11819,12,2024-05-31,802,0
11820,30,2023-12-30,281,26
11821,47,2023-04-06,446,46
11822,38,2023-06-06,718,3
11823,10,2023-04-28,268,37
11824,36,2023-02-01,525,19
11825,23,2024-12-04,691,26
11826,43,2023-09-27,637,5
11827,21,2024-06-20,684,8
11828,48,2024-05-17,446,24
11829,47,2023-08-05,924,45
11830,11,2024-10-29,284,15
11831,31,2023-07-11,795,25
11832,7,2024-09-26,959,46
11833,47,2024-04-15,230,4
11834,7,2024-06-22,995,39
11835,25,2023-08-19,983,41
11836,46,2024-11-02,542,11
11837,28,2023-04-04,323,27
11838,40,2024-04-27,511,26
11839,44,2024-04-25,516,3
11840,13,2023-11-27,455,6
11841,12,2024-04-06,500,45
11842,25,2023-10-07,355,45
11843,37,2023-03-06,739,50
11844,35,2024-09-11,269,41
11845,35,2024-01-25,759,34
11846,41,2023-11-20,488,18
11847,13,2023-01-22,721,2
11848,47,2023-09-20,334,46
11849,9,2023-12-08,864,26
11850,3,2023-03-09,364,34
11851,43,2023-07-08,776,1
11852,20,2023-07-11,537,22
11853,23,2023-06-19,999,13
11854,9,2024-07-19,221,7
11855,35,2024-11-10,254,9
11856,13,2024-10-05,910,29
11857,42,2024-08-08,755,18
11858,27,2024-02-06,241,10
11859,11,2023-07-23,900,31
11860,2,2024-02-05,623,48
11861,17,2023-02-15,638,16
11862,40,2024-01-09,834,21
11863,38,2024-09-30,891,19
11864,50,2023-03-29,971,27
11865,34,2024-09-14,605,10
11866,26,2024-01-18,498,17
11867,3,2023-09-05,855,28
11868,31,2024-07-14,583,7
11869,33,2024-08-25,682,31
11870,3,2024-08-29,385,2
11871,30,2023-04-23,476,16
11872,44,2024-07-08,235,33
11873,39,2024-01-16,903,21
11874,40,2023-07-18,336,45
11875,15,2024-01-26,952,11
11876,23,2024-09-25,336,7
11877,18,2023-02-28,508,5
11878,10,2023-09-23,853,29
11879,40,2023-11-08,448,43
11880,2,2024-02-11,824,50
11881,16,2024-01-10,600,31
11882,31,2024-02-18,341,37
11883,29,2024-08-10,461,41
11884,10,2024-02-05,811,6
11885,7,2024-03-23,891,49
11886,4,2023-10-11,284,21
11887,15,2023-07-19,830,3
11888,36,2024-12-12,338,47
11889,31,2024-09-21,847,9
11890,13,2024-02-01,433,13
11891,1,2024-10-31,298,15
11892,31,2024-08-05,904,29
11893,8,2023-01-29,306,42
11894,18,2024-06-08,845,33
11895,13,2023-08-25,948,19
11896,23,2023-12-11,534,34
11897,13,2023-03-31,597,33
11898,33,2023-06-26,673,43
11899,1,2024-01-23,583,19
11900,9,2023-07-31,380,47
11901,46,2023-03-15,553,44
11902,40,2023-06-02,705,5
11903,16,2024-02-22,532,38
11904,47,2023-12-11,437,37
11905,12,2024-09-15,595,34
11906,45,2023-12-04,249,15
11907,29,2023-04-26,723,39
11908,27,2024-11-04,937,0
11909,24,2024-05-24,731,27
11910,45,2024-01-27,255,5
11911,44,2023-03-28,644,21
11912,4,2024-01-24,654,0
11913,34,2023-01-03,789,43
11914,36,2023-07-03,630,50
11915,8,2024-12-05,258,6
11916,13,2023-03-21,828,2
11917,24,2024-10-24,906,47
11918,11,2024-03-14,915,18
11919,2,2024-05-19,697,14
11920,31,2024-03-12,303,4
11921,48,2024-05-17,731,26
11922,29,2023-10-11,806,45
11923,42,2023-09-27,445,40
11924,22,2023-10-11,295,20
11925,19,2023-05-20,916,34
11926,32,2024-07-23,522,0
11927,19,2024-06-30,765,28
11928,14,2024-10-02,559,29
11929,30,2024-09-30,654,28
11930,23,2023-10-01,395,17
11931,16,2024-12-21,811,36
11932,12,2023-09-25,663,39
11933,47,2024-01-26,248,27
11934,30,2023-02-14,600,49
11935,33,2024-08-17,718,41
11936,48,2023-04-05,956,33
11937,25,2024-01-30,557,0
11938,48,2023-01-28,457,29
11939,15,2024-06-14,666,20
11940,41,2024-09-21,813,15
11941,7,2024-12-17,757,38
11942,42,2024-06-05,280,11
11943,33,2023-03-26,739,50
11944,46,2024-05-02,399,29
11945,25,2023-07-05,708,5
11946,38,2024-03-14,487,10
11947,33,2024-03-04,200,45
11948,17,2023-05-03,808,12
11949,17,2024-03-18,710,40
11950,49,2023-09-09,643,1
11951,33,2024-08-19,998,38
11952,39,2024-04-08,972,25
11953,9,2023-04-19,790,32
11954,38,2024-05-27,367,44
11955,21,2024-01-19,712,12
11956,37,2023-08-17,674,17
11957,11,2023-08-16,299,21
11958,4,2023-08-15,887,13
11959,40,2023-07-20,559,7
11960,42,2023-06-04,502,35
11961,45,2023-12-26,534,34
