order_id,customer_id,order_date,delivery_date,total_amount
18417,6,2023-09-13,2023-09-19,45180.3
18418,25,2024-02-22,2024-02-29,128530.61
18419,47,2023-07-19,2023-07-27,12503.16
18420,86,2023-06-14,2023-06-24,40731.16
18421,46,2024-05-14,2024-05-23,20112.12
18422,5,2023-02-15,2023-02-21,238242.86
18423,25,2024-02-17,2024-02-20,138592.07
18424,33,2023-08-15,2023-08-19,73609.62
18425,31,2024-09-05,2024-09-15,94888.92
18426,42,2024-02-10,2024-02-19,33707.0
18427,80,2024-07-06,2024-07-13,98724.61
18428,34,2023-03-13,2023-03-20,10874.22
18429,88,2023-10-01,2023-10-06,100526.16
18430,32,2024-04-21,2024-04-24,144391.98
18431,1,2023-08-20,2023-08-29,33522.5
18432,47,2024-09-10,2024-09-16,117430.81
18433,46,2023-05-15,2023-05-23,13782.6
18434,69,2023-04-21,2023-04-26,82724.2
18435,15,2024-04-23,2024-05-03,76466.71
18436,75,2023-04-18,2023-04-21,67506.89
18437,23,2023-08-20,2023-08-25,28738.56
18438,4,2024-08-28,2024-09-05,156644.72
18439,68,2024-10-15,2024-10-25,132445.72
18440,6,2023-11-02,2023-11-12,54399.38
18441,5,2023-10-04,2023-10-12,15632.64
18442,45,2023-12-08,2023-12-17,32968.72
18443,19,2023-07-01,2023-07-09,4274.1
18444,79,2023-03-13,2023-03-23,8551.84
18445,13,2023-04-06,2023-04-14,87367.09
18446,92,2024-05-25,2024-06-01,101975.74
18447,27,2024-04-23,2024-04-26,38004.24
18448,31,2024-12-04,2024-12-08,37524.06
18449,85,2023-06-10,2023-06-14,12131.68
18450,92,2023-09-06,2023-09-13,71277.92
18451,83,2023-02-28,2023-03-05,114159.11
18452,20,2023-07-19,2023-07-24,170218.95
18453,74,2024-05-18,2024-05-25,99068.9
18454,9,2023-10-07,2023-10-10,43150.95
18455,21,2024-06-22,2024-06-25,61595.16
18456,51,2023-08-24,2023-08-30,53603.58
18457,52,2024-02-26,2024-03-04,122300.58
18458,81,2023-01-22,2023-01-29,136447.06
18459,60,2024-06-19,2024-06-24,4928.8
18460,26,2024-08-09,2024-08-13,91462.8
18461,42,2024-01-29,2024-02-07,142719.57
18462,2,2024-12-04,2024-12-14,215809.31
18463,47,2024-05-03,2024-05-08,125290.59
18464,53,2024-03-25,2024-04-02,95234.6
18465,5,2024-02-22,2024-03-01,225990.74
18466,33,2023-09-11,2023-09-19,13602.68
18467,8,2024-03-27,2024-03-31,25058.88
18468,5,2024-02-23,2024-03-02,33977.39
18469,61,2024-05-12,2024-05-17,55241.61
18470,16,2023-05-05,2023-05-15,80069.7
18471,21,2023-02-22,2023-02-26,26327.54
18472,22,2023-10-21,2023-10-29,47882.07
18473,77,2023-06-13,2023-06-17,77843.99
18474,67,2024-11-30,2024-12-03,94654.67
18475,84,2023-02-10,2023-02-20,56494.93
18476,64,2023-05-08,2023-05-15,65926.3
18477,22,2023-08-23,2023-08-27,127559.2
18478,39,2024-10-30,2024-11-09,153036.86
18479,43,2024-10-08,2024-10-15,178231.29
18480,64,2023-09-27,2023-10-02,55874.36
18481,62,2024-06-10,2024-06-18,88541.82
18482,21,2024-07-23,2024-07-26,99624.26
18483,4,2024-09-19,2024-09-25,109374.52
18484,40,2023-09-19,2023-09-29,100612.7
18485,91,2024-03-09,2024-03-17,53019.73
18486,26,2024-10-07,2024-10-14,56168.4
18487,85,2023-07-05,2023-07-08,29512.0
18488,99,2023-12-17,2023-12-24,63690.86
18489,97,2024-06-23,2024-06-26,6092.93
18490,16,2024-06-04,2024-06-09,82202.34
18491,100,2023-07-31,2023-08-05,99987.12
18492,39,2024-12-02,2024-12-09,104680.03
18493,8,2024-09-09,2024-09-13,67393.15
18494,85,2023-12-08,2023-12-18,39565.47
18495,31,2023-05-30,2023-06-07,74886.14
18496,69,2024-11-19,2024-11-29,122754.12
18497,2,2023-03-25,2023-03-31,72607.72
18498,17,2024-12-09,2024-12-13,75374.72
18499,96,2024-09-09,2024-09-16,93369.68
18500,54,2023-03-01,2023-03-08,104835.7
18501,65,2023-10-16,2023-10-23,59248.72
18502,31,2024-11-19,2024-11-25,62282.52
18503,21,2023-09-23,2023-09-28,141635.11
18504,99,2024-07-14,2024-07-18,66720.96
18505,49,2024-09-30,2024-10-04,42991.18
18506,86,2023-11-02,2023-11-12,148893.27
18507,8,2023-06-01,2023-06-11,116068.57
18508,60,2023-04-26,2023-05-06,10827.72
18509,80,2023-06-11,2023-06-15,47755.35
18510,74,2024-04-09,2024-04-14,11833.71
18511,2,2024-07-14,2024-07-20,48540.57
18512,48,2024-08-18,2024-08-21,92357.88
18513,10,2023-09-17,2023-09-23,55372.14
18514,99,2024-12-13,2024-12-20,75010.42
18515,74,2024-12-07,2024-12-11,126154.09
18516,51,2024-07-06,2024-07-15,111740.46
18517,72,2024-10-20,2024-10-23,95597.92
18518,81,2024-02-21,2024-02-27,83810.16
18519,4,2023-12-22,2023-12-31,128484.87
18520,98,2024-01-09,2024-01-13,68254.74
18521,16,2023-03-25,2023-04-01,74305.87
18522,67,2023-06-29,2023-07-04,18245.13
18523,76,2023-10-03,2023-10-06,31795.2
18524,46,2023-02-05,2023-02-14,153627.81
18525,79,2023-09-10,2023-09-14,88943.88
18526,99,2023-05-13,2023-05-16,22877.88
18527,29,2024-03-28,2024-04-01,127518.7
18528,8,2024-03-27,2024-04-03,20972.9
18529,80,2023-06-28,2023-07-02,75390.69
18530,79,2023-10-10,2023-10-17,55005.1
18531,89,2023-11-26,2023-11-30,65392.24
18532,65,2024-05-22,2024-05-31,119219.04
18533,27,2023-03-29,2023-04-08,63086.63
18534,6,2024-05-18,2024-05-25,43552.8
18535,12,2024-03-23,2024-03-27,112067.05
18536,50,2023-12-21,2023-12-31,105994.17
18537,64,2024-03-20,2024-03-24,63449.38
18538,45,2024-01-10,2024-01-13,155552.41
18539,34,2023-12-15,2023-12-22,119247.82
18540,26,2023-11-22,2023-11-27,98750.35
18541,74,2023-08-11,2023-08-19,57884.16
18542,16,2023-06-14,2023-06-17,22016.75
18543,84,2023-07-08,2023-07-13,35639.02
18544,31,2024-02-24,2024-03-03,7629.8
18545,45,2024-05-16,2024-05-24,20702.1
18546,93,2023-03-19,2023-03-26,48288.26
18547,90,2024-11-15,2024-11-18,80003.7
18548,55,2023-11-15,2023-11-18,62816.55
18549,88,2024-09-16,2024-09-20,140874.5
18550,28,2023-02-22,2023-03-03,55987.33
18551,59,2024-07-20,2024-07-28,76317.01
18552,36,2023-11-02,2023-11-12,75097.55
18553,35,2024-02-23,2024-02-29,107454.32
18554,52,2024-12-12,2024-12-20,4469.31
18555,75,2024-09-06,2024-09-15,7314.3
18556,93,2023-12-09,2023-12-14,32074.56
18557,62,2023-07-16,2023-07-21,77044.58
18558,88,2024-06-16,2024-06-26,63438.36
18559,70,2024-12-06,2024-12-13,102824.96
18560,56,2023-07-16,2023-07-23,32562.0
18561,48,2024-04-01,2024-04-10,40534.56
18562,54,2023-02-06,2023-02-10,4504.32
18563,96,2023-04-30,2023-05-07,228603.72
18564,76,2023-09-09,2023-09-14,77594.27
18565,90,2024-05-30,2024-06-04,77914.62
18566,77,2024-06-23,2024-07-01,20816.28
18567,93,2024-11-08,2024-11-15,29550.58
18568,19,2024-01-11,2024-01-18,107991.08
18569,25,2024-02-03,2024-02-12,67711.69
18570,65,2023-01-27,2023-02-04,69274.36
18571,100,2024-01-16,2024-01-20,53981.85
18572,71,2023-03-29,2023-04-03,108598.0
18573,45,2024-01-26,2024-02-04,6735.6
18574,38,2023-10-15,2023-10-25,84534.4
18575,10,2024-04-13,2024-04-23,6275.38
18576,11,2024-01-12,2024-01-21,123544.81
18577,88,2023-05-19,2023-05-27,16855.01
18578,34,2024-06-26,2024-07-06,40054.5
18579,27,2024-02-22,2024-02-26,77345.23
18580,55,2023-07-27,2023-07-31,57892.62
18581,26,2024-05-08,2024-05-14,119906.34
18582,48,2023-04-17,2023-04-24,66814.34
18583,94,2024-01-13,2024-01-23,125999.99
18584,43,2023-06-03,2023-06-08,6726.3
18585,91,2023-08-31,2023-09-07,147451.38
18586,86,2024-10-07,2024-10-10,38285.0
18587,71,2024-05-26,2024-06-01,66332.93
18588,38,2023-09-21,2023-09-30,36517.68
18589,35,2023-09-11,2023-09-15,17369.92
18590,5,2024-09-11,2024-09-21,55432.0
18591,24,2023-07-23,2023-07-29,13782.6
18592,56,2023-06-04,2023-06-13,25965.72
18593,3,2023-02-20,2023-03-01,102337.06
18594,34,2024-10-06,2024-10-13,19923.62
18595,78,2024-01-29,2024-02-06,126819.9
18596,11,2023-05-04,2023-05-07,107038.28
18597,25,2023-11-02,2023-11-11,128941.36
18598,29,2023-04-08,2023-04-12,19095.69
18599,42,2023-03-11,2023-03-16,59080.6
18600,10,2023-01-28,2023-02-03,155740.14
18601,81,2024-02-04,2024-02-07,97438.53
18602,14,2024-05-05,2024-05-09,155376.33
18603,11,2024-04-09,2024-04-19,111013.56
18604,71,2023-09-26,2023-10-06,10003.5
18605,56,2023-10-02,2023-10-10,18980.28
18606,75,2023-04-17,2023-04-20,141761.38
18607,66,2024-10-01,2024-10-07,66681.97
18608,41,2024-12-09,2024-12-19,174000.49
18609,14,2023-11-01,2023-11-11,58967.34
18610,32,2023-10-25,2023-11-04,88731.81
18611,30,2023-02-12,2023-02-19,118252.04
18612,71,2024-09-01,2024-09-06,18071.76
18613,25,2024-08-30,2024-09-04,18547.2
18614,39,2023-11-02,2023-11-06,35148.44
18615,21,2024-07-23,2024-07-26,31052.44
18616,27,2023-08-03,2023-08-08,100957.73
18617,74,2024-07-23,2024-07-30,133675.93
18618,75,2024-08-10,2024-08-14,125990.61
18619,13,2024-09-08,2024-09-18,10021.16
18620,58,2023-05-25,2023-05-28,72745.28
18621,78,2024-08-04,2024-08-11,92344.48
18622,80,2023-03-23,2023-03-31,15480.54
18623,33,2023-02-06,2023-02-16,54015.05
18624,73,2024-12-11,2024-12-21,121295.01
18625,44,2023-04-03,2023-04-13,17140.0
18626,38,2024-02-10,2024-02-14,93253.76
18627,17,2023-05-24,2023-06-03,50807.26
18628,23,2023-11-26,2023-12-06,48708.94
18629,42,2023-01-17,2023-01-22,62046.8
18630,58,2023-03-02,2023-03-12,97964.17
18631,96,2024-02-13,2024-02-22,65769.09
18632,19,2024-07-27,2024-08-03,53383.9
18633,51,2023-07-16,2023-07-24,101854.7
18634,99,2023-04-26,2023-05-02,42077.67
18635,21,2024-02-27,2024-03-08,108137.6
18636,48,2023-09-05,2023-09-08,70999.86
18637,55,2024-05-23,2024-05-27,68824.86
18638,29,2023-02-11,2023-02-15,231244.28
18639,79,2024-11-22,2024-11-29,78388.42
18640,30,2023-07-15,2023-07-18,27914.65
18641,13,2023-04-07,2023-04-17,100255.24
18642,4,2024-08-11,2024-08-16,50963.88
18643,99,2023-08-01,2023-08-05,17340.48
18644,58,2023-08-22,2023-09-01,49218.72
18645,21,2023-10-30,2023-11-04,29592.52
18646,83,2023-07-10,2023-07-17,89456.29
18647,29,2023-12-18,2023-12-21,84389.22
18648,21,2024-12-08,2024-12-15,3310.6
18649,58,2023-10-03,2023-10-08,65363.94
18650,53,2024-12-13,2024-12-23,67373.02
18651,33,2024-12-20,2024-12-24,55338.68
18652,33,2023-01-05,2023-01-11,106415.09
18653,85,2023-11-30,2023-12-03,121142.76
18654,77,2023-10-22,2023-11-01,26148.59
18655,81,2023-03-20,2023-03-30,109406.7
18656,6,2024-06-20,2024-06-23,101563.62
18657,99,2023-06-17,2023-06-21,86480.67
18658,6,2023-02-20,2023-02-27,16165.44
18659,2,2024-12-09,2024-12-14,61461.81
18660,81,2023-05-28,2023-06-06,117634.09
18661,39,2024-03-27,2024-04-03,68221.56
18662,29,2024-10-17,2024-10-20,39965.97
18663,59,2023-04-19,2023-04-24,73547.7
18664,71,2024-11-10,2024-11-19,50421.28
18665,11,2023-04-12,2023-04-16,79962.88
18666,79,2023-12-01,2023-12-05,62717.94
18667,91,2024-07-30,2024-08-02,96407.36
18668,33,2023-08-09,2023-08-16,87579.56
18669,29,2023-08-28,2023-09-06,39399.5
18670,13,2024-03-18,2024-03-24,24485.06
18671,79,2023-09-27,2023-10-02,174479.68
18672,49,2023-08-17,2023-08-24,85109.97
18673,96,2023-05-23,2023-06-02,49702.1
18674,5,2024-03-24,2024-04-03,70226.75
18675,32,2024-07-17,2024-07-27,110982.9
18676,27,2024-05-10,2024-05-13,15180.69
18677,93,2024-04-12,2024-04-20,26818.8
18678,6,2023-12-05,2023-12-12,54199.62
18679,76,2023-06-15,2023-06-21,127092.86
18680,49,2024-11-17,2024-11-26,43620.94
18681,70,2024-02-14,2024-02-21,25430.08
18682,42,2024-08-14,2024-08-24,82461.01
18683,8,2023-12-09,2023-12-15,82492.45
18684,77,2023-08-24,2023-08-30,91556.5
18685,50,2024-03-26,2024-04-03,55739.84
18686,35,2024-05-14,2024-05-24,31516.46
18687,57,2023-06-14,2023-06-24,91370.55
18688,83,2023-12-14,2023-12-21,31825.66
18689,33,2023-03-27,2023-04-05,180719.64
18690,78,2023-12-22,2024-01-01,101840.86
18691,72,2023-01-27,2023-02-06,27047.45
18692,65,2023-09-27,2023-10-02,92007.74
18693,79,2023-04-23,2023-05-02,47691.3
18694,22,2023-06-27,2023-06-30,174258.29
18695,30,2023-07-08,2023-07-12,129931.29
18696,20,2023-04-05,2023-04-13,93999.36
18697,38,2023-10-06,2023-10-14,110557.15
18698,65,2023-04-04,2023-04-07,51265.26
18699,30,2024-04-28,2024-05-01,17736.4
18700,59,2024-05-20,2024-05-27,110283.38
18701,72,2024-12-19,2024-12-26,149055.02
18702,85,2023-01-19,2023-01-27,42273.3
18703,16,2023-11-07,2023-11-11,9424.38
18704,61,2023-12-09,2023-12-13,10815.1
18705,5,2024-04-05,2024-04-11,54529.86
18706,43,2023-08-02,2023-08-12,57154.46
18707,71,2024-01-17,2024-01-27,101740.14
18708,69,2024-03-18,2024-03-26,6508.45
18709,9,2023-04-21,2023-05-01,63743.4
18710,4,2023-08-10,2023-08-18,20175.19
18711,32,2023-08-04,2023-08-10,10444.35
18712,63,2023-01-26,2023-02-02,77741.34
18713,71,2024-05-19,2024-05-23,132972.87
18714,2,2024-05-09,2024-05-19,128684.08
18715,36,2024-11-11,2024-11-15,115558.17
18716,35,2024-09-08,2024-09-14,82092.78
18717,78,2024-02-04,2024-02-13,56719.1
18718,26,2023-10-15,2023-10-23,156541.84
18719,78,2023-08-13,2023-08-17,27115.64
18720,8,2023-07-31,2023-08-03,11669.51
18721,30,2024-11-10,2024-11-17,90687.35
18722,68,2023-03-02,2023-03-11,17684.4
18723,52,2023-12-01,2023-12-10,53447.01
18724,34,2023-10-19,2023-10-24,22557.2
18725,85,2024-03-12,2024-03-17,29912.69
18726,85,2024-03-03,2024-03-11,36257.5
18727,32,2024-11-15,2024-11-20,40196.8
18728,5,2024-07-03,2024-07-12,75421.45
18729,69,2024-11-27,2024-12-04,76742.6
18730,97,2023-03-25,2023-03-31,4723.42
18731,44,2024-03-01,2024-03-05,59770.58
18732,95,2024-10-17,2024-10-21,20654.35
18733,11,2023-09-04,2023-09-08,69326.42
18734,40,2023-08-17,2023-08-24,18243.63
18735,91,2023-02-06,2023-02-14,204491.03
18736,46,2024-01-22,2024-01-31,46248.82
18737,25,2023-12-09,2023-12-15,54217.9
18738,89,2024-04-15,2024-04-21,131173.94
18739,40,2024-02-06,2024-02-16,49415.05
18740,67,2024-07-07,2024-07-14,85212.45
18741,69,2023-07-17,2023-07-20,145032.89
18742,48,2023-08-03,2023-08-11,187681.99
18743,42,2023-02-04,2023-02-12,30068.26
18744,51,2024-02-19,2024-02-24,110775.36
18745,46,2024-10-22,2024-10-26,69531.34
18746,88,2023-03-28,2023-04-05,133637.54
18747,16,2023-03-15,2023-03-24,37582.98
18748,70,2023-01-06,2023-01-13,68290.9
18749,1,2023-07-13,2023-07-18,123743.43
18750,53,2023-05-06,2023-05-12,40761.36
18751,22,2023-12-29,2024-01-07,47409.04
18752,58,2024-11-15,2024-11-21,5095.86
18753,85,2023-12-18,2023-12-23,96613.58
18754,54,2023-02-06,2023-02-15,68819.7
18755,87,2024-11-19,2024-11-26,73929.64
18756,99,2023-01-12,2023-01-15,10781.55
18757,99,2024-02-28,2024-03-02,104278.06
18758,73,2023-07-05,2023-07-10,75330.63
18759,16,2024-11-30,2024-12-08,76358.52
18760,93,2023-02-05,2023-02-15,119681.65
18761,76,2023-02-22,2023-03-02,90171.4
18762,56,2023-09-24,2023-09-30,5359.9
18763,65,2024-10-30,2024-11-07,80751.61
18764,64,2024-05-04,2024-05-13,142422.49
18765,52,2024-10-28,2024-11-07,97789.72
18766,20,2024-06-28,2024-07-03,119364.96
18767,1,2024-01-08,2024-01-11,68789.67
18768,85,2024-10-28,2024-10-31,97835.76
18769,89,2024-08-11,2024-08-14,137388.04
18770,81,2024-10-03,2024-10-09,203441.75
18771,29,2024-03-30,2024-04-05,15605.08
18772,8,2024-01-02,2024-01-07,44923.28
18773,5,2024-05-31,2024-06-07,17968.98
18774,4,2023-12-13,2023-12-16,54232.16
18775,91,2024-07-19,2024-07-24,74390.55
18776,92,2024-12-13,2024-12-22,100228.87
18777,20,2024-07-15,2024-07-25,157493.36
18778,87,2024-04-29,2024-05-05,66720.96
18779,4,2024-01-22,2024-02-01,64007.45
18780,83,2023-01-16,2023-01-25,123368.66
18781,49,2023-06-22,2023-06-28,60417.3
18782,69,2024-04-04,2024-04-12,97988.98
18783,49,2023-02-25,2023-03-06,119081.52
18784,61,2023-08-29,2023-09-03,59450.44
18785,85,2024-07-21,2024-07-27,47603.82
18786,62,2024-12-17,2024-12-21,51557.5
18787,68,2023-08-22,2023-08-28,23868.2
18788,75,2023-06-13,2023-06-22,16382.45
18789,45,2024-11-16,2024-11-21,120272.3
18790,77,2023-09-16,2023-09-24,127405.9
18791,80,2023-02-07,2023-02-12,128081.13
18792,14,2023-01-04,2023-01-13,98771.04
18793,51,2023-03-06,2023-03-11,41196.0
18794,63,2024-05-23,2024-05-26,78066.06
18795,82,2023-04-12,2023-04-22,124356.42
18796,16,2024-10-21,2024-10-31,84967.9
18797,10,2024-09-23,2024-09-27,112548.75
18798,43,2024-10-12,2024-10-20,64523.18
18799,53,2024-03-20,2024-03-26,90238.36
18800,75,2024-09-26,2024-09-29,95485.98
18801,45,2024-07-02,2024-07-07,111937.26
18802,92,2023-04-10,2023-04-13,28781.83
18803,68,2024-12-19,2024-12-28,84771.89
18804,31,2024-09-16,2024-09-20,140727.9
18805,16,2023-01-28,2023-02-04,2356.32
18806,4,2023-04-18,2023-04-21,116473.8
18807,58,2023-08-22,2023-08-26,24954.99
18808,6,2024-12-11,2024-12-21,17452.63
18809,57,2024-04-20,2024-04-29,66780.1
18810,42,2023-05-07,2023-05-15,29257.2
18811,13,2024-04-12,2024-04-22,4036.56
18812,50,2024-08-16,2024-08-19,14709.6
18813,12,2024-06-30,2024-07-05,18582.0
18814,69,2024-04-30,2024-05-10,3069.15
18815,71,2024-01-28,2024-02-05,66503.2
18816,20,2023-02-27,2023-03-04,24214.68
18817,2,2024-12-15,2024-12-18,53854.68
18818,41,2023-05-21,2023-05-28,49867.18
18819,92,2023-08-07,2023-08-16,101897.43
18820,61,2024-04-01,2024-04-07,94295.62
18821,45,2024-02-15,2024-02-21,49672.34
18822,63,2023-10-17,2023-10-20,134786.62
18823,44,2024-12-12,2024-12-18,84970.17
18824,68,2023-12-18,2023-12-24,3838.8
18825,29,2023-06-26,2023-07-03,114327.48
18826,86,2023-07-29,2023-08-01,56706.49
18827,74,2024-01-19,2024-01-29,24644.0
18828,38,2024-01-20,2024-01-25,112475.33
18829,100,2024-01-10,2024-01-19,50458.7
18830,3,2024-09-02,2024-09-06,130320.65
18831,63,2023-09-14,2023-09-24,161021.29
18832,30,2023-10-18,2023-10-22,175611.19
18833,51,2024-04-09,2024-04-14,60493.48
18834,70,2023-04-17,2023-04-23,94967.79
18835,42,2023-08-06,2023-08-11,67434.73
18836,89,2023-06-14,2023-06-21,140457.51
18837,22,2023-05-30,2023-06-05,76826.95
18838,27,2023-07-15,2023-07-18,98461.5
18839,24,2024-03-26,2024-04-01,92309.27
18840,68,2023-10-22,2023-11-01,60437.16
18841,66,2023-08-19,2023-08-29,94649.38
18842,45,2023-04-29,2023-05-07,28066.5
18843,47,2023-08-17,2023-08-27,44248.32
18844,52,2023-08-17,2023-08-23,62950.18
18845,69,2024-12-21,2024-12-24,82691.86
18846,58,2023-07-29,2023-08-07,125977.12
18847,96,2023-04-11,2023-04-21,15871.86
18848,30,2024-12-18,2024-12-26,86062.3
18849,59,2024-05-18,2024-05-23,57084.04
18850,58,2023-07-31,2023-08-10,10407.08
18851,72,2023-11-14,2023-11-17,136789.49
18852,79,2023-11-09,2023-11-15,86859.86
18853,50,2024-05-28,2024-06-04,26913.87
18854,84,2024-05-20,2024-05-28,183768.33
18855,58,2023-04-25,2023-05-05,77794.64
18856,52,2024-08-24,2024-08-29,119956.29
18857,86,2023-06-16,2023-06-21,10642.68
18858,11,2023-10-09,2023-10-13,20305.12
18859,65,2024-11-29,2024-12-03,138425.41
18860,13,2024-01-12,2024-01-16,113807.22
18861,58,2023-01-03,2023-01-13,54225.66
18862,69,2023-05-26,2023-05-30,55496.84
18863,74,2024-04-24,2024-04-27,63347.89
18864,70,2023-12-04,2023-12-09,47671.2
18865,36,2023-02-10,2023-02-19,52833.3
18866,73,2023-09-14,2023-09-23,23730.08
18867,2,2023-04-02,2023-04-11,131615.88
18868,50,2024-03-25,2024-03-31,11646.99
18869,49,2024-02-20,2024-02-26,36923.04
18870,39,2024-02-14,2024-02-22,37902.15
18871,11,2023-12-14,2023-12-17,27176.31
18872,81,2023-06-18,2023-06-21,80494.52
18873,86,2024-02-06,2024-02-09,79776.5
18874,46,2023-07-13,2023-07-19,94582.51
18875,14,2024-03-07,2024-03-16,51289.92
18876,62,2023-09-04,2023-09-11,103335.68
18877,88,2023-01-20,2023-01-26,85061.34
18878,69,2023-06-25,2023-07-02,22586.3
18879,38,2023-03-20,2023-03-25,53776.52
18880,32,2024-10-03,2024-10-12,63718.23
18881,54,2024-08-12,2024-08-22,70850.36
18882,23,2023-12-04,2023-12-08,37889.28
18883,14,2023-12-15,2023-12-18,136484.43
18884,9,2024-06-01,2024-06-11,210122.97
18885,73,2024-03-23,2024-03-30,109216.41
18886,59,2023-09-02,2023-09-12,58023.73
18887,26,2023-09-19,2023-09-28,17803.66
18888,50,2023-07-10,2023-07-15,64843.97
18889,12,2023-10-28,2023-11-05,97751.74
18890,96,2024-08-31,2024-09-09,115382.83
18891,72,2023-10-04,2023-10-08,61931.64
18892,67,2023-06-03,2023-06-08,112324.21
18893,90,2023-09-07,2023-09-16,96527.77
18894,38,2023-03-09,2023-03-12,54560.5
18895,59,2024-11-23,2024-12-03,39404.12
18896,91,2023-04-13,2023-04-20,96525.26
18897,28,2023-06-12,2023-06-19,12445.22
18898,82,2024-11-06,2024-11-12,67359.52
18899,69,2023-07-25,2023-08-03,17709.2
18900,99,2024-04-17,2024-04-24,71638.01
18901,97,2024-04-15,2024-04-25,157531.28
18902,79,2023-06-14,2023-06-22,56656.19
18903,51,2024-08-06,2024-08-10,177512.02
18904,85,2023-06-19,2023-06-28,68503.2
18905,62,2023-07-20,2023-07-25,34078.23
18906,27,2023-12-04,2023-12-08,27717.8
18907,20,2024-03-05,2024-03-14,142328.93
18908,97,2023-07-07,2023-07-13,18948.51
18909,33,2024-11-12,2024-11-19,149585.63
18910,48,2023-03-22,2023-03-29,10908.6
18911,1,2024-07-03,2024-07-09,28424.24
18912,71,2023-12-27,2023-12-30,93409.52
18913,2,2024-06-03,2024-06-07,34383.41
18914,94,2024-09-07,2024-09-13,105353.39
18915,73,2024-12-12,2024-12-15,36576.59
18916,42,2024-04-21,2024-04-28,24452.0
18917,6,2023-01-26,2023-02-01,3372.8
18918,53,2023-10-13,2023-10-19,66474.72
18919,1,2023-11-02,2023-11-05,145914.11
18920,75,2024-04-19,2024-04-26,104220.93
18921,85,2023-08-22,2023-08-28,32002.97
18922,96,2023-09-11,2023-09-14,9225.45
18923,16,2024-07-31,2024-08-03,20574.08
18924,84,2023-07-23,2023-07-31,125418.06
18925,99,2024-05-02,2024-05-08,94225.18
18926,2,2023-03-29,2023-04-08,28429.44
18927,13,2024-11-16,2024-11-19,27353.62
18928,64,2024-07-14,2024-07-21,70437.87
18929,68,2023-04-07,2023-04-10,64089.28
18930,53,2023-01-07,2023-01-16,101008.6
18931,62,2023-05-21,2023-05-30,174942.27
18932,68,2023-03-24,2023-03-29,56949.85
18933,19,2023-03-16,2023-03-23,59529.06
18934,91,2023-07-01,2023-07-04,115211.2
18935,2,2024-06-21,2024-06-26,122097.68
18936,46,2023-03-06,2023-03-16,75036.02
18937,56,2024-06-01,2024-06-05,54050.78
18938,54,2023-11-30,2023-12-08,73625.1
18939,20,2023-10-02,2023-10-11,93029.7
18940,70,2023-05-04,2023-05-07,72441.7
18941,92,2023-10-25,2023-11-04,49624.82
18942,47,2024-07-18,2024-07-27,48260.0
18943,74,2024-06-24,2024-07-04,41878.54
18944,69,2024-05-13,2024-05-16,117242.34
18945,65,2024-08-31,2024-09-05,164868.33
18946,27,2024-04-11,2024-04-14,21895.28
18947,66,2023-05-05,2023-05-15,43025.21
18948,35,2023-01-25,2023-01-30,25347.64
18949,33,2023-08-08,2023-08-17,86810.08
18950,100,2024-08-03,2024-08-11,136446.86
18951,39,2024-11-15,2024-11-18,51579.5
18952,7,2024-09-20,2024-09-23,55438.54
18953,81,2024-10-20,2024-10-26,67166.31
18954,44,2024-04-11,2024-04-18,63121.65
18955,34,2024-12-03,2024-12-08,120434.3
18956,92,2024-05-08,2024-05-12,134120.72
18957,40,2023-11-20,2023-11-24,58497.74
18958,8,2023-08-16,2023-08-21,83787.87
18959,42,2023-03-17,2023-03-23,20718.12
18960,81,2024-10-26,2024-10-31,79645.66
18961,67,2023-04-15,2023-04-25,92855.77
18962,81,2023-03-03,2023-03-07,54333.84
18963,15,2024-02-15,2024-02-23,148275.78
18964,71,2023-10-22,2023-10-25,45092.15
18965,79,2023-02-06,2023-02-10,59117.3
18966,54,2024-04-26,2024-04-29,37843.84
18967,52,2023-05-14,2023-05-21,59841.69
18968,59,2024-04-03,2024-04-12,96967.44
18969,84,2024-06-10,2024-06-16,69219.12
18970,55,2023-11-03,2023-11-12,12750.3
18971,40,2024-08-09,2024-08-18,40742.13
18972,25,2024-01-04,2024-01-07,17384.75
18973,21,2023-04-25,2023-05-03,152965.38
18974,81,2024-05-15,2024-05-21,138914.03
18975,35,2023-05-26,2023-06-01,4870.03
18976,12,2023-08-20,2023-08-29,51142.27
18977,25,2024-08-02,2024-08-12,80446.56
18978,57,2023-01-14,2023-01-23,108671.46
18979,46,2023-09-18,2023-09-21,19917.01
18980,42,2024-04-16,2024-04-25,5594.4
18981,51,2023-08-26,2023-09-05,70066.8
18982,80,2023-02-27,2023-03-04,35870.9
18983,99,2023-03-07,2023-03-14,179845.8
18984,68,2023-10-26,2023-10-29,106442.07
18985,90,2023-08-13,2023-08-23,14042.88
18986,9,2024-06-11,2024-06-19,102168.92
18987,42,2023-04-03,2023-04-11,146391.94
18988,3,2023-10-02,2023-10-06,84372.92
18989,39,2023-05-24,2023-05-30,93520.19
18990,96,2024-04-29,2024-05-08,31489.16
18991,16,2024-08-10,2024-08-13,65931.92
18992,83,2024-04-16,2024-04-22,78008.44
18993,77,2023-08-16,2023-08-25,23816.92
18994,23,2023-08-02,2023-08-12,112097.31
18995,93,2024-03-27,2024-04-05,27253.2
18996,37,2024-03-25,2024-04-03,102951.19
18997,100,2024-11-13,2024-11-21,27457.92
18998,38,2023-04-02,2023-04-06,40512.45
