report_id,batch_id,inspection_date,quality_score,remarks
12575,12575,2023-06-20,70.85,OK
12576,12576,2023-10-23,85.12,Rejected
12577,12577,2023-11-15,91.82,OK
12578,12578,2024-11-10,76.12,Rejected
12579,12579,2024-08-07,82.57,Minor Issue
12580,12580,2024-01-31,70.42,Rejected
12581,12581,2023-05-31,77.71,Minor Issue
12582,12582,2024-12-03,87.44,Minor Issue
12583,12583,2023-04-05,81.07,Minor Issue
12584,12584,2024-12-06,84.5,OK
12585,12585,2024-09-05,91.31,Rejected
12586,12586,2024-04-20,85.5,OK
12587,12587,2023-11-21,89.48,Minor Issue
12588,12588,2023-02-28,80.27,OK
12589,12589,2024-05-29,87.34,OK
12590,12590,2024-01-05,87.84,OK
12591,12591,2023-01-20,85.67,Rejected
12592,12592,2023-07-25,72.32,OK
12593,12593,2023-07-05,70.72,Rejected
12594,12594,2024-03-23,78.99,Minor Issue
12595,12595,2023-12-15,70.42,Minor Issue
12596,12596,2023-04-01,84.61,OK
12597,12597,2023-01-23,86.47,Minor Issue
12598,12598,2023-11-14,83.01,Minor Issue
12599,12599,2023-11-23,93.8,Rejected
12600,12600,2023-12-09,94.16,Rejected
12601,12601,2023-01-22,79.22,Minor Issue
12602,12602,2024-03-22,72.43,Minor Issue
12603,12603,2024-05-29,96.88,OK
12604,12604,2024-01-15,93.65,Minor Issue
12605,12605,2023-04-16,70.41,Minor Issue
12606,12606,2023-08-10,71.48,Rejected
12607,12607,2024-07-07,79.32,OK
12608,12608,2024-01-09,72.26,Rejected
12609,12609,2024-10-05,88.34,Minor Issue
12610,12610,2023-02-10,91.49,Minor Issue
12611,12611,2023-08-27,77.97,OK
12612,12612,2023-05-25,87.32,OK
12613,12613,2023-03-13,85.63,Rejected
12614,12614,2023-05-17,93.57,Minor Issue
12615,12615,2023-02-24,87.69,Minor Issue
12616,12616,2023-11-26,72.8,Rejected
12617,12617,2023-10-28,82.63,Rejected
12618,12618,2024-06-22,78.1,Rejected
12619,12619,2024-07-07,88.69,OK
12620,12620,2024-02-08,91.42,OK
12621,12621,2023-09-22,80.6,Rejected
12622,12622,2024-03-28,84.17,Minor Issue
12623,12623,2024-11-14,82.1,Rejected
12624,12624,2023-01-11,87.68,OK
12625,12625,2024-02-21,83.87,Rejected
12626,12626,2023-05-17,95.96,Rejected
12627,12627,2024-05-11,72.55,Minor Issue
12628,12628,2023-04-18,85.15,Rejected
12629,12629,2023-01-03,92.97,Minor Issue
12630,12630,2023-03-14,91.58,OK
12631,12631,2023-06-27,75.49,Rejected
12632,12632,2024-03-13,92.9,OK
12633,12633,2023-07-16,94.29,Rejected
12634,12634,2023-03-21,96.16,OK
12635,12635,2024-09-10,84.71,Rejected
12636,12636,2024-06-21,84.69,Rejected
12637,12637,2023-03-26,72.81,Minor Issue
12638,12638,2023-11-01,89.4,Rejected
12639,12639,2024-03-13,89.42,Minor Issue
12640,12640,2024-07-07,95.13,Rejected
12641,12641,2024-05-28,71.26,Minor Issue
12642,12642,2023-06-04,94.58,Rejected
12643,12643,2023-01-04,89.72,Minor Issue
12644,12644,2024-03-16,86.27,Minor Issue
12645,12645,2024-02-06,88.67,Minor Issue
12646,12646,2023-10-12,88.77,OK
12647,12647,2023-12-23,87.47,OK
12648,12648,2024-11-21,87.48,Minor Issue
12649,12649,2024-09-04,93.55,OK
12650,12650,2023-09-15,80.79,Minor Issue
12651,12651,2024-02-21,87.61,OK
12652,12652,2023-04-03,96.01,Minor Issue
12653,12653,2024-01-27,74.36,OK
12654,12654,2023-07-13,75.84,OK
12655,12655,2023-10-27,74.7,OK
12656,12656,2024-10-12,85.52,OK
12657,12657,2023-01-23,85.01,OK
12658,12658,2023-07-16,70.9,Rejected
12659,12659,2023-08-24,72.23,Minor Issue
12660,12660,2024-11-19,76.7,Rejected
12661,12661,2023-01-08,96.9,Rejected
12662,12662,2023-07-27,80.05,OK
12663,12663,2024-10-18,70.75,OK
12664,12664,2023-04-07,95.55,OK
12665,12665,2024-08-29,78.87,Minor Issue
12666,12666,2024-09-04,81.32,Minor Issue
12667,12667,2023-11-26,82.41,Minor Issue
12668,12668,2024-11-05,87.41,Rejected
12669,12669,2024-09-28,95.28,Rejected
12670,12670,2024-10-18,74.72,Minor Issue
12671,12671,2023-06-06,89.72,Rejected
12672,12672,2023-03-30,95.27,OK
12673,12673,2024-07-22,85.61,Rejected
12674,12674,2023-05-09,76.74,Minor Issue
12675,12675,2023-12-13,72.05,OK
12676,12676,2023-02-16,82.05,Minor Issue
12677,12677,2024-09-08,89.67,Rejected
12678,12678,2023-05-04,77.09,Minor Issue
12679,12679,2023-04-25,73.8,Minor Issue
12680,12680,2023-02-16,81.45,Rejected
12681,12681,2023-05-01,71.11,Minor Issue
12682,12682,2023-05-13,72.1,Minor Issue
12683,12683,2024-02-03,90.75,OK
12684,12684,2024-05-28,94.16,Minor Issue
12685,12685,2024-06-29,77.81,OK
12686,12686,2024-05-10,94.87,Rejected
12687,12687,2023-03-07,82.54,OK
12688,12688,2024-07-31,77.98,Minor Issue
12689,12689,2023-04-07,88.72,Rejected
12690,12690,2024-08-12,95.32,Minor Issue
12691,12691,2023-12-13,82.97,Rejected
12692,12692,2023-08-05,86.94,OK
12693,12693,2024-02-28,91.63,Minor Issue
12694,12694,2023-05-05,94.69,Minor Issue
12695,12695,2024-11-06,81.43,Rejected
12696,12696,2024-05-09,92.15,Rejected
12697,12697,2024-04-23,70.51,Rejected
12698,12698,2024-05-01,92.16,OK
12699,12699,2024-01-22,86.51,Minor Issue
12700,12700,2023-04-16,88.7,OK
12701,12701,2023-04-25,74.01,Rejected
12702,12702,2024-02-17,78.95,Minor Issue
12703,12703,2024-08-14,79.82,OK
12704,12704,2023-12-30,85.34,OK
12705,12705,2023-10-18,76.56,Minor Issue
12706,12706,2024-10-20,73.85,OK
12707,12707,2023-03-01,96.87,Rejected
12708,12708,2023-03-22,79.6,Rejected
12709,12709,2023-05-25,71.17,Minor Issue
12710,12710,2023-11-09,75.0,Minor Issue
12711,12711,2024-10-18,87.39,Minor Issue
12712,12712,2024-09-30,82.61,Rejected
12713,12713,2023-08-21,85.39,Minor Issue
12714,12714,2024-09-19,92.37,Minor Issue
12715,12715,2024-10-20,80.94,Rejected
12716,12716,2023-09-18,93.16,OK
12717,12717,2023-10-10,97.67,OK
12718,12718,2023-10-10,71.57,Minor Issue
12719,12719,2024-11-06,73.83,OK
12720,12720,2023-05-12,79.57,OK
12721,12721,2024-07-15,81.32,Minor Issue
12722,12722,2024-06-12,71.27,OK
12723,12723,2023-06-09,73.23,OK
12724,12724,2024-03-31,76.69,Rejected
12725,12725,2023-01-13,74.29,OK
12726,12726,2023-06-02,96.31,Rejected
12727,12727,2023-05-12,88.98,OK
12728,12728,2024-12-09,70.39,OK
12729,12729,2024-01-11,71.82,OK
12730,12730,2023-11-08,73.54,Minor Issue
12731,12731,2024-10-24,72.41,Rejected
12732,12732,2023-12-17,71.38,Rejected
12733,12733,2024-08-31,87.11,Rejected
12734,12734,2024-06-14,81.35,OK
12735,12735,2024-08-20,87.39,Minor Issue
12736,12736,2023-07-13,72.0,Rejected
12737,12737,2024-08-14,86.78,Minor Issue
12738,12738,2024-09-24,73.09,Rejected
12739,12739,2024-09-21,93.13,OK
12740,12740,2023-12-27,71.57,Minor Issue
12741,12741,2023-01-01,95.99,Minor Issue
12742,12742,2024-09-25,85.59,Rejected
12743,12743,2023-10-12,79.04,OK
12744,12744,2024-06-13,72.59,Minor Issue
12745,12745,2023-04-17,91.15,OK
12746,12746,2023-09-09,85.01,OK
12747,12747,2023-10-26,71.53,OK
12748,12748,2024-12-05,87.58,OK
12749,12749,2023-08-03,79.53,Minor Issue
12750,12750,2023-01-01,86.77,Rejected
12751,12751,2023-03-07,78.23,Minor Issue
12752,12752,2023-05-22,91.28,Rejected
12753,12753,2023-08-23,85.04,OK
12754,12754,2023-06-26,70.1,OK
12755,12755,2023-02-10,71.52,Minor Issue
12756,12756,2024-02-05,74.06,Minor Issue
12757,12757,2024-06-08,96.94,Minor Issue
12758,12758,2024-07-23,79.72,Minor Issue
12759,12759,2024-08-16,85.42,Rejected
12760,12760,2023-05-21,95.27,OK
12761,12761,2024-04-24,73.19,OK
12762,12762,2023-05-31,85.21,Minor Issue
12763,12763,2024-08-22,77.85,Rejected
12764,12764,2023-01-26,88.14,Rejected
12765,12765,2024-01-05,73.39,Rejected
12766,12766,2024-10-01,93.95,OK
12767,12767,2023-02-12,74.67,OK
12768,12768,2024-01-20,87.78,Minor Issue
12769,12769,2023-06-10,81.62,OK
12770,12770,2023-06-16,76.76,Minor Issue
12771,12771,2024-04-11,81.01,OK
12772,12772,2024-06-07,97.78,Rejected
12773,12773,2024-10-16,80.92,OK
12774,12774,2024-10-28,95.68,Rejected
12775,12775,2023-05-15,81.04,Minor Issue
12776,12776,2024-10-03,77.04,Rejected
12777,12777,2024-01-31,79.13,Rejected
12778,12778,2023-04-28,88.23,Minor Issue
12779,12779,2023-09-22,95.85,Rejected
12780,12780,2024-10-16,80.74,Rejected
12781,12781,2023-03-30,92.72,Rejected
12782,12782,2024-08-23,86.53,Rejected
12783,12783,2024-08-18,79.27,Rejected
12784,12784,2023-12-30,81.62,Rejected
12785,12785,2023-01-08,77.95,Minor Issue
12786,12786,2023-03-07,91.99,Minor Issue
12787,12787,2023-01-06,76.11,Minor Issue
12788,12788,2024-11-11,71.78,OK
12789,12789,2024-06-09,92.37,Minor Issue
12790,12790,2023-06-20,70.71,OK
12791,12791,2023-06-19,91.0,OK
12792,12792,2023-08-23,95.33,Minor Issue
12793,12793,2024-06-14,87.01,OK
12794,12794,2024-06-30,76.39,Minor Issue
12795,12795,2023-05-05,72.68,OK
12796,12796,2024-07-14,87.38,Minor Issue
12797,12797,2023-10-20,95.78,Minor Issue
12798,12798,2023-08-05,72.72,Minor Issue
12799,12799,2023-06-19,86.49,Rejected
12800,12800,2023-11-04,83.92,Rejected
12801,12801,2023-08-30,89.54,Rejected
12802,12802,2023-08-18,80.03,OK
12803,12803,2023-03-14,89.99,OK
12804,12804,2024-04-06,79.21,Rejected
12805,12805,2023-11-26,95.95,Minor Issue
12806,12806,2023-11-24,96.9,Rejected
12807,12807,2024-05-04,89.33,Minor Issue
12808,12808,2023-06-17,71.26,Rejected
12809,12809,2023-07-02,78.95,Minor Issue
12810,12810,2023-12-08,72.62,Minor Issue
12811,12811,2024-01-27,90.23,Rejected
12812,12812,2024-02-19,92.18,Rejected
12813,12813,2023-02-15,94.36,Rejected
12814,12814,2024-08-04,96.82,Rejected
12815,12815,2024-03-25,89.75,Rejected
12816,12816,2023-03-26,94.91,Rejected
12817,12817,2024-12-19,85.0,Rejected
12818,12818,2023-05-06,97.94,Rejected
12819,12819,2024-02-09,85.68,Rejected
12820,12820,2024-11-22,77.83,Rejected
12821,12821,2024-03-19,77.19,OK
12822,12822,2024-06-21,85.44,Rejected
12823,12823,2023-10-23,94.55,Rejected
12824,12824,2023-02-27,90.43,Rejected
12825,12825,2023-07-09,72.66,Minor Issue
12826,12826,2023-08-29,97.97,OK
12827,12827,2024-10-27,96.37,Minor Issue
12828,12828,2023-10-24,90.79,OK
12829,12829,2024-01-06,93.5,Rejected
12830,12830,2024-11-06,87.87,Rejected
12831,12831,2023-11-21,88.24,Rejected
12832,12832,2024-02-16,74.6,Minor Issue
12833,12833,2023-01-25,97.64,OK
12834,12834,2024-05-11,85.66,OK
12835,12835,2023-12-11,75.03,OK
12836,12836,2024-04-14,84.06,Minor Issue
12837,12837,2024-03-07,90.51,Rejected
12838,12838,2024-02-22,96.01,OK
12839,12839,2023-04-08,88.4,OK
12840,12840,2023-10-17,93.51,Rejected
12841,12841,2023-08-12,76.13,Rejected
12842,12842,2023-03-10,82.92,Rejected
12843,12843,2024-08-05,70.02,OK
12844,12844,2023-11-23,93.9,OK
12845,12845,2024-07-03,86.33,Rejected
12846,12846,2023-09-04,83.67,Minor Issue
12847,12847,2024-08-10,79.49,Rejected
12848,12848,2024-09-30,81.43,Rejected
12849,12849,2023-12-31,93.41,Minor Issue
12850,12850,2023-06-05,78.85,Rejected
12851,12851,2024-07-16,70.91,Rejected
12852,12852,2024-01-03,85.13,Rejected
12853,12853,2024-11-13,84.43,OK
12854,12854,2024-12-02,74.18,Minor Issue
12855,12855,2024-07-29,93.37,Rejected
12856,12856,2024-07-09,75.77,Minor Issue
12857,12857,2024-03-09,80.69,Minor Issue
12858,12858,2024-02-11,72.51,Minor Issue
12859,12859,2024-05-04,77.97,OK
12860,12860,2023-07-23,79.46,Minor Issue
12861,12861,2023-06-18,96.62,Rejected
12862,12862,2023-12-22,88.2,Rejected
12863,12863,2024-06-02,74.35,Minor Issue
12864,12864,2024-05-02,81.63,Rejected
12865,12865,2023-08-11,77.32,OK
12866,12866,2024-02-29,85.93,Rejected
12867,12867,2023-01-22,93.4,Minor Issue
12868,12868,2023-11-13,87.67,Minor Issue
12869,12869,2024-08-02,78.67,Rejected
12870,12870,2023-11-21,89.29,OK
12871,12871,2023-04-20,81.67,Minor Issue
12872,12872,2024-10-30,85.54,Rejected
12873,12873,2024-06-15,93.85,OK
12874,12874,2024-02-13,95.71,Rejected
12875,12875,2024-07-16,70.2,OK
12876,12876,2024-05-14,88.87,Rejected
12877,12877,2023-03-10,93.43,OK
12878,12878,2023-05-07,90.01,OK
12879,12879,2024-09-11,90.95,OK
12880,12880,2023-02-26,80.93,Minor Issue
12881,12881,2024-03-18,83.05,OK
12882,12882,2023-12-08,90.63,Minor Issue
12883,12883,2024-09-19,86.01,Rejected
12884,12884,2023-07-03,85.65,Rejected
12885,12885,2023-08-15,93.96,Rejected
12886,12886,2024-08-03,95.35,OK
12887,12887,2023-08-04,80.4,Rejected
12888,12888,2024-11-26,96.13,Minor Issue
12889,12889,2023-07-22,81.77,Minor Issue
12890,12890,2024-02-13,72.33,Rejected
12891,12891,2024-08-12,86.33,Rejected
12892,12892,2023-08-07,80.96,OK
12893,12893,2023-04-22,79.65,OK
12894,12894,2024-06-21,79.82,Rejected
12895,12895,2024-07-23,80.95,Rejected
12896,12896,2023-10-16,78.28,Minor Issue
12897,12897,2023-03-15,94.19,Rejected
12898,12898,2023-06-02,82.22,OK
12899,12899,2023-07-22,70.71,Rejected
12900,12900,2023-11-11,85.86,Rejected
12901,12901,2024-04-17,97.66,Rejected
12902,12902,2024-11-03,75.33,Minor Issue
12903,12903,2024-09-29,95.62,Minor Issue
12904,12904,2023-10-30,87.15,OK
12905,12905,2024-12-13,96.5,Minor Issue
12906,12906,2024-04-22,90.26,OK
12907,12907,2023-11-05,90.86,OK
12908,12908,2024-10-08,92.67,Minor Issue
12909,12909,2024-03-25,74.88,Rejected
12910,12910,2023-07-26,82.65,Minor Issue
12911,12911,2023-03-03,78.28,Rejected
12912,12912,2024-09-27,85.87,Minor Issue
12913,12913,2024-11-21,89.66,Minor Issue
12914,12914,2023-11-30,84.99,OK
12915,12915,2024-07-01,90.27,Rejected
12916,12916,2024-05-06,87.57,OK
12917,12917,2023-07-07,77.09,Rejected
12918,12918,2024-11-14,96.52,Rejected
12919,12919,2024-04-13,84.65,Rejected
12920,12920,2023-03-31,97.16,OK
12921,12921,2023-11-01,75.82,OK
12922,12922,2023-04-17,85.2,Rejected
12923,12923,2024-10-13,76.48,Rejected
12924,12924,2024-07-10,76.25,Minor Issue
12925,12925,2023-12-11,78.45,Rejected
12926,12926,2024-02-21,72.22,OK
12927,12927,2024-08-17,87.68,Minor Issue
12928,12928,2023-02-02,78.7,Rejected
12929,12929,2024-06-17,93.05,OK
12930,12930,2024-01-23,90.75,Rejected
12931,12931,2023-07-28,94.5,OK
12932,12932,2023-01-01,93.97,Minor Issue
12933,12933,2023-12-04,80.3,Minor Issue
12934,12934,2024-05-05,86.31,Rejected
12935,12935,2024-04-25,74.41,Rejected
12936,12936,2024-09-11,87.66,Rejected
12937,12937,2024-01-03,85.76,Minor Issue
12938,12938,2023-12-15,74.32,Rejected
12939,12939,2023-02-12,92.97,Rejected
12940,12940,2024-04-08,97.71,Rejected
12941,12941,2024-03-31,90.48,Minor Issue
12942,12942,2024-06-27,94.25,OK
12943,12943,2024-05-12,91.61,Minor Issue
12944,12944,2024-08-05,81.6,OK
12945,12945,2024-08-24,92.57,OK
12946,12946,2023-04-21,74.92,Minor Issue
12947,12947,2024-02-29,83.97,OK
12948,12948,2023-11-06,97.49,Rejected
12949,12949,2023-02-16,75.88,OK
12950,12950,2023-02-11,92.49,Rejected
12951,12951,2023-08-09,90.1,Rejected
12952,12952,2024-03-30,94.05,Minor Issue
12953,12953,2023-03-13,84.95,OK
12954,12954,2024-11-05,86.14,Minor Issue
12955,12955,2023-12-18,84.73,Rejected
12956,12956,2024-11-24,76.51,Rejected
12957,12957,2023-01-23,74.39,Rejected
12958,12958,2023-06-08,78.68,Minor Issue
12959,12959,2024-09-30,82.02,Minor Issue
12960,12960,2023-09-02,79.26,Minor Issue
12961,12961,2024-02-26,83.41,OK
12962,12962,2023-07-22,81.87,OK
12963,12963,2023-06-12,88.89,OK
12964,12964,2024-09-27,84.02,OK
12965,12965,2024-03-15,77.55,OK
12966,12966,2024-03-08,95.7,OK
12967,12967,2024-04-01,89.79,Minor Issue
12968,12968,2023-04-09,82.98,Rejected
12969,12969,2024-01-29,80.18,Rejected
12970,12970,2023-12-28,91.1,Minor Issue
12971,12971,2023-03-17,91.33,Minor Issue
12972,12972,2023-03-06,85.13,Rejected
12973,12973,2023-07-28,94.88,OK
12974,12974,2023-10-17,74.12,Rejected
12975,12975,2023-11-23,87.96,OK
12976,12976,2024-03-09,93.03,Rejected
12977,12977,2024-08-12,82.41,OK
12978,12978,2023-02-18,91.56,Rejected
12979,12979,2023-10-29,85.42,OK
12980,12980,2023-11-04,96.31,OK
12981,12981,2023-10-26,97.78,Rejected
12982,12982,2023-06-23,82.18,Minor Issue
12983,12983,2023-11-12,80.23,Rejected
12984,12984,2024-03-28,72.61,Rejected
12985,12985,2024-12-02,71.19,Minor Issue
12986,12986,2024-10-13,79.29,Rejected
12987,12987,2023-06-17,91.85,OK
12988,12988,2024-09-22,86.07,OK
12989,12989,2023-02-14,96.15,Rejected
12990,12990,2024-08-09,89.62,OK
12991,12991,2024-03-22,84.02,OK
12992,12992,2023-03-23,74.89,Rejected
12993,12993,2024-03-06,70.11,Rejected
12994,12994,2023-10-15,71.62,Minor Issue
12995,12995,2024-04-11,86.03,Rejected
12996,12996,2023-06-19,95.54,OK
12997,12997,2023-05-14,88.81,Rejected
12998,12998,2024-08-23,83.64,OK
12999,12999,2024-06-01,77.12,OK
13000,13000,2024-02-19,81.68,Minor Issue
13001,13001,2024-09-01,94.43,Rejected
13002,13002,2024-01-19,81.56,Minor Issue
13003,13003,2024-05-01,73.27,Rejected
13004,13004,2024-07-02,88.36,Rejected
13005,13005,2024-08-31,95.76,Rejected
13006,13006,2023-05-20,84.08,Minor Issue
13007,13007,2023-09-04,84.76,Rejected
13008,13008,2024-02-11,85.79,Rejected
13009,13009,2023-01-17,84.09,Minor Issue
13010,13010,2024-03-22,92.64,Minor Issue
13011,13011,2024-01-15,74.44,Rejected
13012,13012,2023-05-03,71.3,OK
13013,13013,2024-02-08,81.72,OK
13014,13014,2023-01-17,70.08,Rejected
13015,13015,2024-06-14,73.77,OK
13016,13016,2024-06-24,91.2,Rejected
13017,13017,2024-01-11,87.86,OK
13018,13018,2024-09-09,79.55,OK
13019,13019,2023-11-03,97.59,Rejected
13020,13020,2023-09-23,77.17,Rejected
13021,13021,2023-11-05,80.41,OK
13022,13022,2023-12-18,92.42,Minor Issue
13023,13023,2023-02-14,93.08,OK
13024,13024,2023-05-17,96.99,Minor Issue
13025,13025,2024-05-11,92.76,OK
13026,13026,2024-12-03,88.39,Minor Issue
13027,13027,2024-07-06,81.25,Minor Issue
13028,13028,2023-03-23,84.69,Rejected
13029,13029,2024-03-22,90.35,Rejected
13030,13030,2024-12-06,72.22,Rejected
13031,13031,2024-04-24,85.48,Minor Issue
13032,13032,2024-09-26,86.35,Minor Issue
13033,13033,2023-03-24,84.09,Minor Issue
13034,13034,2023-01-19,95.04,Rejected
13035,13035,2024-12-17,96.74,Rejected
13036,13036,2023-04-04,83.32,OK
13037,13037,2023-05-12,86.04,Rejected
13038,13038,2024-05-09,94.87,OK
13039,13039,2023-01-14,97.75,Minor Issue
13040,13040,2023-11-08,84.27,Minor Issue
13041,13041,2024-11-16,94.52,Rejected
13042,13042,2023-10-14,88.89,OK
13043,13043,2023-11-17,87.23,Rejected
13044,13044,2023-11-28,74.02,OK
13045,13045,2023-11-02,79.99,OK
13046,13046,2024-09-12,85.13,OK
13047,13047,2023-03-27,77.23,Rejected
13048,13048,2023-03-14,71.16,Rejected
13049,13049,2023-12-15,89.86,Rejected
13050,13050,2023-12-03,84.03,Minor Issue
13051,13051,2023-04-04,85.59,Rejected
13052,13052,2023-05-08,85.32,Rejected
13053,13053,2023-06-26,90.17,Minor Issue
13054,13054,2023-07-20,96.28,Minor Issue
13055,13055,2024-04-23,91.8,Rejected
13056,13056,2024-03-14,85.93,OK
13057,13057,2023-07-31,95.27,Minor Issue
13058,13058,2024-06-01,78.99,OK
13059,13059,2023-07-25,74.51,OK
13060,13060,2024-07-05,74.8,OK
13061,13061,2023-12-10,71.16,Rejected
13062,13062,2024-02-10,90.3,Minor Issue
13063,13063,2024-01-22,77.87,Minor Issue
13064,13064,2024-01-04,96.36,Minor Issue
13065,13065,2023-03-25,89.1,Rejected
13066,13066,2024-11-14,95.28,Rejected
13067,13067,2024-11-24,92.94,Minor Issue
13068,13068,2023-04-14,88.78,Rejected
13069,13069,2024-03-24,93.64,OK
13070,13070,2023-07-14,73.68,Rejected
13071,13071,2023-09-16,84.73,Rejected
13072,13072,2024-02-16,70.96,OK
13073,13073,2023-02-02,75.75,OK
13074,13074,2023-04-24,97.78,Minor Issue
13075,13075,2024-09-22,71.4,OK
13076,13076,2023-11-12,97.59,Rejected
13077,13077,2024-08-23,97.73,Minor Issue
13078,13078,2023-09-14,90.4,Minor Issue
13079,13079,2024-03-04,72.39,Rejected
13080,13080,2024-12-20,86.0,OK
13081,13081,2024-02-13,72.12,Rejected
13082,13082,2024-04-11,73.92,OK
13083,13083,2024-09-29,84.88,OK
13084,13084,2024-07-19,96.98,Rejected
13085,13085,2024-10-15,88.91,OK
13086,13086,2024-09-21,96.98,OK
13087,13087,2023-09-13,81.3,OK
13088,13088,2023-05-19,70.16,Rejected
13089,13089,2024-10-24,79.06,Minor Issue
13090,13090,2024-10-22,85.81,Rejected
13091,13091,2023-04-14,83.72,OK
13092,13092,2024-02-22,95.11,Minor Issue
13093,13093,2023-11-14,97.55,Rejected
13094,13094,2023-12-01,72.59,OK
13095,13095,2023-07-16,88.39,Rejected
13096,13096,2023-09-22,70.37,OK
13097,13097,2024-05-10,94.9,Minor Issue
13098,13098,2023-02-01,84.0,Rejected
13099,13099,2024-09-10,72.74,OK
13100,13100,2024-04-10,75.1,Rejected
13101,13101,2024-08-18,95.22,Rejected
13102,13102,2023-11-30,86.2,Minor Issue
13103,13103,2024-05-13,86.08,Minor Issue
13104,13104,2024-08-11,84.3,Minor Issue
13105,13105,2024-12-19,79.16,Minor Issue
13106,13106,2024-05-04,70.57,Minor Issue
13107,13107,2024-06-20,88.07,OK
13108,13108,2023-05-06,90.88,Minor Issue
13109,13109,2023-10-09,90.08,OK
13110,13110,2023-06-04,92.91,Minor Issue
13111,13111,2023-01-01,83.23,OK
13112,13112,2023-10-04,78.84,Minor Issue
13113,13113,2023-04-18,93.49,Minor Issue
13114,13114,2023-12-23,86.66,OK
13115,13115,2024-09-14,76.46,Rejected
13116,13116,2023-06-23,93.95,OK
13117,13117,2023-01-19,81.71,Minor Issue
13118,13118,2023-02-10,97.87,OK
13119,13119,2023-09-13,79.2,Rejected
13120,13120,2024-01-15,83.16,OK
13121,13121,2023-06-10,88.05,Minor Issue
13122,13122,2024-03-29,89.65,Minor Issue
13123,13123,2024-09-06,93.15,Rejected
13124,13124,2024-08-23,86.07,Rejected
13125,13125,2023-10-12,80.33,OK
13126,13126,2024-02-25,80.03,OK
13127,13127,2024-10-17,72.25,Rejected
13128,13128,2023-01-04,88.41,OK
13129,13129,2023-05-24,92.21,Minor Issue
13130,13130,2023-09-06,90.87,OK
13131,13131,2023-08-14,86.99,Rejected
13132,13132,2023-06-04,82.96,Minor Issue
13133,13133,2024-05-07,96.16,OK
13134,13134,2024-01-11,89.8,Rejected
13135,13135,2024-04-03,80.71,Rejected
13136,13136,2023-08-20,75.72,Rejected
13137,13137,2023-02-09,81.03,Rejected
13138,13138,2024-05-21,96.47,Rejected
13139,13139,2024-03-15,93.19,Rejected
13140,13140,2024-10-12,71.3,Minor Issue
13141,13141,2024-07-20,73.69,Minor Issue
13142,13142,2023-04-25,76.15,OK
13143,13143,2024-03-16,81.87,Rejected
13144,13144,2024-07-20,73.55,OK
13145,13145,2023-03-21,95.82,Rejected
13146,13146,2024-01-22,85.56,Rejected
13147,13147,2023-02-10,72.56,Rejected
13148,13148,2023-04-05,85.96,OK
13149,13149,2024-06-12,90.54,Minor Issue
13150,13150,2024-02-05,97.78,Minor Issue
13151,13151,2023-09-27,87.41,Rejected
13152,13152,2023-03-06,72.18,Minor Issue
13153,13153,2023-09-11,94.04,Rejected
13154,13154,2023-08-29,81.84,Rejected
13155,13155,2024-12-11,73.03,OK
13156,13156,2023-03-23,81.08,Minor Issue
13157,13157,2024-05-12,95.51,OK
13158,13158,2023-12-08,84.85,Rejected
13159,13159,2023-10-14,78.95,Minor Issue
13160,13160,2023-11-23,78.21,Minor Issue
13161,13161,2024-09-15,73.5,OK
13162,13162,2023-07-01,87.54,OK
13163,13163,2023-01-03,89.72,Rejected
13164,13164,2024-06-15,92.28,Rejected
13165,13165,2023-09-04,83.33,OK
13166,13166,2023-10-06,74.36,OK
13167,13167,2024-08-18,79.92,Rejected
13168,13168,2023-02-26,88.06,Minor Issue
13169,13169,2023-08-05,89.22,Rejected
13170,13170,2023-05-23,96.17,Minor Issue
13171,13171,2024-03-01,82.73,Minor Issue
13172,13172,2024-11-18,94.21,OK
13173,13173,2023-01-02,81.78,OK
13174,13174,2024-11-24,80.03,Rejected
13175,13175,2023-05-30,75.66,OK
13176,13176,2024-05-14,85.56,Minor Issue
13177,13177,2023-02-19,79.09,Rejected
13178,13178,2024-09-09,97.83,Rejected
13179,13179,2024-04-13,74.18,Rejected
13180,13180,2023-12-31,76.66,Minor Issue
13181,13181,2024-08-04,79.24,Rejected
13182,13182,2023-05-05,80.0,Minor Issue
13183,13183,2023-10-05,76.21,Rejected
13184,13184,2024-07-18,77.81,OK
13185,13185,2023-04-01,70.24,Rejected
13186,13186,2023-06-20,71.6,OK
13187,13187,2024-08-16,72.49,Minor Issue
13188,13188,2024-07-24,93.94,Minor Issue
13189,13189,2023-04-04,85.15,Minor Issue
13190,13190,2024-09-28,78.32,Minor Issue
13191,13191,2024-07-30,71.84,Rejected
13192,13192,2023-04-30,71.35,Rejected
13193,13193,2024-11-14,94.07,Rejected
13194,13194,2023-04-15,86.65,Rejected
13195,13195,2024-07-11,86.97,Rejected
13196,13196,2023-10-25,71.02,Minor Issue
13197,13197,2024-11-18,71.4,Minor Issue
13198,13198,2024-09-21,93.83,Minor Issue
13199,13199,2024-03-08,95.54,Rejected
13200,13200,2024-08-06,86.32,OK
13201,13201,2023-10-23,72.46,Minor Issue
13202,13202,2023-11-14,93.37,Rejected
13203,13203,2023-07-29,79.8,Rejected
13204,13204,2023-11-19,75.57,OK
13205,13205,2024-12-21,83.2,Rejected
13206,13206,2024-04-20,83.5,OK
13207,13207,2023-10-15,92.21,OK
13208,13208,2024-08-07,70.29,OK
13209,13209,2024-11-08,81.22,OK
