invoice_id,po_id,invoice_date,invoice_amount,payment_status
3821,3821,2023-08-07,197763.03,Unpaid
3822,3822,2024-04-26,101090.58,Unpaid
3823,3823,2023-09-02,94283.92,Paid
3824,3824,2024-01-02,82993.22,Paid
3825,3825,2024-06-29,189628.00622765603,Unpaid
3826,3826,2024-03-04,81335.4,Paid
3827,3827,2024-10-04,99490.41,Paid
3828,3828,2024-12-18,174566.29,Paid
3829,3829,2023-01-14,64494.42,Paid
3830,3830,2023-05-30,59124.27,Unpaid
3831,3831,2024-01-06,105994.42,Unpaid
3832,3832,2024-03-29,141402.72,Unpaid
3833,3833,2023-11-10,97009.72,Paid
3834,3834,2024-03-01,71547.26232158593,Paid
3835,3835,2023-09-27,78662.96,Unpaid
3836,3836,2023-09-12,61318.54,Paid
3837,3837,2023-03-25,121272.15,Unpaid
3838,3838,2024-07-30,98408.03,Unpaid
3839,3839,2023-04-11,89958.96,Paid
3840,3840,2023-02-24,163682.58,Unpaid
3841,3841,2024-01-17,155975.0394975163,Paid
3842,3842,2024-05-09,68896.2,Paid
3843,3843,2024-08-21,109149.42007422623,Paid
3844,3844,2023-01-25,146525.07,Unpaid
3845,3845,2023-12-03,181380.53,Paid
3846,3846,2024-03-16,156792.2,Paid
3847,3847,2024-04-09,185523.12935094148,Unpaid
3848,3848,2024-07-30,149778.60170604932,Unpaid
3849,3849,2023-02-19,170083.18756290464,Unpaid
3850,3850,2024-08-23,191369.29,Paid
3851,3851,2023-03-22,142226.44,Paid
3852,3852,2023-02-09,90410.83,Unpaid
3853,3853,2024-04-15,110783.14,Unpaid
3854,3854,2024-11-19,178092.22,Paid
3855,3855,2023-12-14,175850.53,Unpaid
3856,3856,2024-05-28,170281.80290811948,Unpaid
3857,3857,2023-02-17,52305.749943836825,Unpaid
3858,3858,2024-09-30,137561.72,Paid
3859,3859,2023-10-28,50212.9,Paid
3860,3860,2024-05-04,161969.77,Paid
3861,3861,2024-01-28,118607.62,Unpaid
3862,3862,2024-12-03,125836.42,Unpaid
3863,3863,2024-08-11,74611.71,Unpaid
3864,3864,2023-11-06,154313.37,Paid
3865,3865,2023-12-05,112374.08,Paid
3866,3866,2024-11-10,158447.27,Unpaid
3867,3867,2024-02-01,162688.06,Paid
3868,3868,2024-03-18,142040.48864169704,Unpaid
3869,3869,2023-10-31,121838.69025615323,Paid
3870,3870,2024-03-21,177510.32,Paid
3871,3871,2024-01-26,85297.98,Paid
3872,3872,2023-11-03,80214.08,Unpaid
3873,3873,2024-10-26,142974.23,Unpaid
3874,3874,2023-07-17,80088.95619517463,Unpaid
3875,3875,2024-03-01,142185.27,Paid
3876,3876,2023-03-19,139311.17,Unpaid
3877,3877,2024-04-23,90181.63,Unpaid
3878,3878,2024-09-29,120239.08,Paid
3879,3879,2024-12-14,113783.27,Unpaid
3880,3880,2024-05-01,140798.46,Unpaid
3881,3881,2024-09-17,199526.5,Paid
3882,3882,2024-09-05,107366.79196860082,Paid
3883,3883,2024-08-20,94991.45,Paid
3884,3884,2024-07-31,110234.29,Paid
3885,3885,2024-02-25,84420.08,Paid
3886,3886,2024-08-02,165716.1556987301,Unpaid
3887,3887,2023-11-17,130906.08,Unpaid
3888,3888,2023-10-06,78282.69,Paid
3889,3889,2024-04-26,104218.51,Paid
3890,3890,2023-12-09,150604.99,Paid
3891,3891,2023-08-19,136009.71,Paid
3892,3892,2023-11-23,170297.69,Unpaid
3893,3893,2024-01-13,128806.61,Unpaid
3894,3894,2023-02-18,78350.43598553998,Paid
3895,3895,2023-02-18,67002.43,Paid
3896,3896,2024-05-23,198704.63,Paid
3897,3897,2023-11-15,95282.66,Paid
3898,3898,2024-06-24,50238.72,Paid
3899,3899,2024-01-04,144086.25,Unpaid
3900,3900,2023-03-16,105069.42,Unpaid
3901,3901,2024-04-06,89987.32,Unpaid
3902,3902,2023-09-29,194427.6,Paid
3903,3903,2023-01-25,151959.15,Paid
3904,3904,2024-01-04,84951.41909651429,Paid
3905,3905,2023-07-11,66571.40437723964,Paid
3906,3906,2024-09-22,153258.24,Unpaid
3907,3907,2023-05-07,52026.02,Unpaid
3908,3908,2024-09-09,127624.61,Unpaid
3909,3909,2023-09-29,162180.39,Unpaid
3910,3910,2023-11-25,197918.45,Paid
3911,3911,2024-11-28,130603.84,Unpaid
3912,3912,2024-06-27,54587.46,Paid
3913,3913,2023-08-29,193545.24,Unpaid
3914,3914,2023-10-09,158629.43423357417,Unpaid
3915,3915,2023-08-28,50586.15,Paid
3916,3916,2023-01-28,130133.77,Unpaid
3917,3917,2023-11-04,67045.49,Paid
3918,3918,2024-06-07,123983.88,Unpaid
3919,3919,2024-01-17,103271.97,Unpaid
3920,3920,2024-08-21,53284.0,Paid
3921,3921,2024-01-29,76199.27,Paid
3922,3922,2024-08-25,191717.20579406628,Unpaid
3923,3923,2024-09-21,163421.51,Unpaid
3924,3924,2024-08-02,123735.57,Unpaid
3925,3925,2024-06-05,188552.05,Paid
3926,3926,2023-11-11,82469.74,Paid
3927,3927,2023-10-24,126296.03,Unpaid
3928,3928,2023-11-08,122234.88,Unpaid
3929,3929,2024-09-11,178819.24,Unpaid
3930,3930,2024-03-15,73473.12134835379,Unpaid
3931,3931,2024-11-01,126902.17,Unpaid
3932,3932,2023-01-22,130083.4,Paid
3933,3933,2024-01-30,104508.11,Paid
3934,3934,2023-03-09,86597.8,Unpaid
3935,3935,2023-10-31,131716.12,Paid
3936,3936,2023-07-30,113830.33568922301,Paid
3937,3937,2023-10-19,97740.28,Paid
3938,3938,2024-10-24,153223.95,Paid
3939,3939,2024-11-27,161584.87,Paid
3940,3940,2024-11-30,142314.54,Paid
3941,3941,2024-06-20,97541.58,Unpaid
3942,3942,2023-01-08,98567.66554322475,Paid
3943,3943,2024-02-14,198695.79,Paid
3944,3944,2024-08-18,93805.28,Paid
3945,3945,2024-08-06,97365.71,Paid
3946,3946,2023-05-16,55092.28,Paid
3947,3947,2023-12-22,103899.54,Unpaid
3948,3948,2023-10-19,91319.73,Paid
3949,3949,2024-03-18,158618.29,Unpaid
3950,3950,2023-03-04,131162.84,Paid
3951,3951,2023-01-25,143198.81,Paid
3952,3952,2024-09-09,52242.98055776749,Paid
3953,3953,2023-05-26,111754.3,Paid
3954,3954,2024-12-17,110031.06406382678,Unpaid
3955,3955,2023-07-02,63494.22,Unpaid
3956,3956,2024-08-21,116721.16,Paid
3957,3957,2024-03-15,158095.25,Unpaid
3958,3958,2023-11-01,155248.76,Paid
3959,3959,2023-05-24,127951.71,Paid
3960,3960,2024-01-03,186216.35,Unpaid
3961,3961,2023-07-07,155723.53,Unpaid
3962,3962,2024-12-11,197363.24,Unpaid
3963,3963,2024-03-06,81848.66,Unpaid
3964,3964,2024-09-05,162887.42412946702,Paid
3965,3965,2024-05-23,76375.85100458041,Paid
3966,3966,2024-07-30,193255.42,Paid
3967,3967,2023-08-19,186315.45,Paid
3968,3968,2023-11-03,140844.95,Paid
3969,3969,2024-09-05,140362.97,Paid
3970,3970,2023-01-26,61534.23,Paid
3971,3971,2024-09-02,78816.86,Paid
3972,3972,2024-08-06,152549.28,Paid
3973,3973,2024-06-18,59477.54407153693,Unpaid
3974,3974,2024-08-09,106694.67,Paid
3975,3975,2023-04-28,93543.53,Unpaid
3976,3976,2023-10-27,180197.49,Unpaid
3977,3977,2024-05-29,89113.44,Paid
3978,3978,2024-09-27,154532.65,Paid
3979,3979,2023-11-07,147791.93120564966,Paid
3980,3980,2024-05-29,65856.05492950209,Paid
3981,3981,2023-01-27,147091.16327196013,Paid
3982,3982,2024-04-29,127968.62759386619,Paid
3983,3983,2023-10-01,49432.46615320632,Paid
3984,3984,2024-11-05,121147.21,Unpaid
3985,3985,2024-12-26,88766.41,Unpaid
3986,3986,2023-01-15,80972.40713443377,Unpaid
3987,3987,2024-11-05,180796.60933612077,Paid
3988,3988,2024-07-01,100207.76679272222,Unpaid
3989,3989,2023-06-24,74502.89,Unpaid
3990,3990,2024-10-25,195221.64,Unpaid
3991,3991,2023-11-15,94753.44,Paid
3992,3992,2023-05-28,73568.56,Unpaid
3993,3993,2023-03-16,139572.63,Paid
3994,3994,2024-07-16,196828.6,Paid
3995,3995,2024-06-28,189330.99,Unpaid
3996,3996,2023-02-27,96095.5,Unpaid
3997,3997,2024-02-17,110386.0,Unpaid
3998,3998,2023-02-09,117617.22,Unpaid
3999,3999,2024-04-10,93645.16416553652,Unpaid
4000,4000,2023-12-01,178124.05,Unpaid
4001,4001,2023-01-12,64933.97,Unpaid
4002,4002,2024-08-21,52793.4,Unpaid
4003,4003,2024-05-03,160767.09,Paid
4004,4004,2023-06-03,166351.09,Unpaid
4005,4005,2024-09-07,111437.3,Unpaid
4006,4006,2023-07-26,100953.08,Unpaid
4007,4007,2023-08-20,104088.55,Paid
4008,4008,2023-11-25,185650.98,Unpaid
4009,4009,2024-05-01,87622.29,Unpaid
4010,4010,2023-06-19,188950.23,Unpaid
4011,4011,2024-12-26,83224.95,Paid
4012,4012,2024-01-04,78128.41659787616,Unpaid
4013,4013,2023-09-18,94238.22,Paid
4014,4014,2023-07-24,127340.9779932099,Paid
4015,4015,2024-06-25,107009.24574753465,Paid
4016,4016,2024-02-16,185246.65,Paid
4017,4017,2024-01-30,75704.98229053977,Paid
4018,4018,2023-04-13,138689.78782472675,Paid
4019,4019,2023-05-09,116114.58033984764,Unpaid
4020,4020,2023-02-08,192312.41,Unpaid
4021,4021,2023-02-12,77696.46,Unpaid
4022,4022,2023-12-13,74856.99,Paid
4023,4023,2024-05-09,62240.8,Paid
4024,4024,2023-06-07,175571.8764285626,Paid
4025,4025,2023-07-25,190312.63,Unpaid
4026,4026,2024-04-30,197521.48,Unpaid
4027,4027,2024-11-24,96951.32,Unpaid
4028,4028,2023-07-03,87029.10435017539,Paid
4029,4029,2024-11-10,95096.6,Unpaid
4030,4030,2024-08-25,147747.51729066976,Unpaid
4031,4031,2023-07-01,141023.97,Paid
4032,4032,2023-05-20,80254.79681975285,Paid
4033,4033,2024-05-01,101017.41,Paid
4034,4034,2023-12-20,74294.44,Unpaid
4035,4035,2023-09-27,49486.93532120877,Unpaid
4036,4036,2024-06-19,79062.02428227027,Unpaid
4037,4037,2024-10-13,69498.77547004286,Paid
4038,4038,2023-01-27,166833.83,Paid
4039,4039,2024-01-26,148251.3136682333,Paid
4040,4040,2023-01-14,116650.86615629474,Unpaid
4041,4041,2023-04-13,181081.41130836765,Paid
4042,4042,2023-07-01,149964.18270713577,Paid
4043,4043,2023-08-07,163569.45,Paid
4044,4044,2024-12-03,74907.74,Unpaid
4045,4045,2024-12-14,198638.44244573687,Paid
4046,4046,2024-09-11,136998.1,Paid
4047,4047,2024-08-13,183118.64,Paid
4048,4048,2023-06-21,185000.38871408568,Paid
4049,4049,2024-03-30,131211.05,Unpaid
4050,4050,2023-08-08,64129.46,Paid
4051,4051,2023-06-30,129717.46,Unpaid
4052,4052,2024-01-27,185086.28,Unpaid
4053,4053,2024-12-06,129174.03633694869,Unpaid
4054,4054,2023-05-04,139315.1327332268,Paid
4055,4055,2024-03-05,174689.9642914444,Unpaid
4056,4056,2023-04-15,180107.27,Unpaid
4057,4057,2023-02-05,85560.03,Paid
4058,4058,2024-05-27,136392.05,Paid
4059,4059,2024-07-23,181803.55,Unpaid
4060,4060,2023-12-20,112163.01,Paid
4061,4061,2024-08-08,139692.79,Paid
4062,4062,2024-02-10,85455.19990186449,Unpaid
4063,4063,2023-11-24,194436.25629981887,Unpaid
4064,4064,2023-05-06,176296.97,Unpaid
4065,4065,2024-07-01,66865.18,Paid
4066,4066,2023-07-28,121268.92,Unpaid
4067,4067,2023-05-13,97262.91,Paid
4068,4068,2024-11-04,112113.85,Paid
4069,4069,2023-05-28,177806.38176202722,Paid
4070,4070,2023-06-17,91770.17,Unpaid
4071,4071,2023-10-03,167588.54,Unpaid
4072,4072,2024-11-23,169816.58,Unpaid
4073,4073,2024-04-23,129423.51,Unpaid
4074,4074,2023-03-21,138300.38,Unpaid
4075,4075,2023-02-15,149734.69505731174,Unpaid
4076,4076,2024-10-25,191382.26,Paid
4077,4077,2024-09-28,153962.37,Paid
4078,4078,2024-02-01,51714.55,Unpaid
4079,4079,2024-10-08,135959.01455326972,Paid
4080,4080,2024-09-19,50234.11,Paid
4081,4081,2023-04-04,171703.88,Unpaid
4082,4082,2023-06-14,67493.41,Paid
4083,4083,2024-02-06,127938.37672114726,Unpaid
4084,4084,2023-08-14,69996.99,Paid
4085,4085,2023-09-23,128611.69537452083,Paid
4086,4086,2024-09-28,100736.21,Paid
4087,4087,2024-08-29,170452.79,Unpaid
4088,4088,2024-12-25,162396.81,Paid
4089,4089,2024-04-15,135380.75,Unpaid
4090,4090,2023-06-09,80920.29,Paid
4091,4091,2023-12-11,153021.84,Unpaid
4092,4092,2023-05-07,62682.46,Paid
4093,4093,2024-07-15,98275.35,Unpaid
4094,4094,2023-03-23,132070.45,Paid
4095,4095,2024-07-26,197109.09163451864,Paid
4096,4096,2023-08-11,125389.86,Unpaid
4097,4097,2024-08-28,175655.53,Unpaid
4098,4098,2023-03-28,93633.44,Paid
4099,4099,2024-03-27,83155.03802503276,Paid
4100,4100,2023-08-03,165835.52,Paid
4101,4101,2023-02-16,178260.29,Paid
4102,4102,2023-12-16,123353.11,Unpaid
4103,4103,2023-09-27,52164.599065380185,Paid
4104,4104,2023-11-28,187450.46,Paid
4105,4105,2023-12-03,141430.46,Paid
4106,4106,2024-12-10,182278.78670809395,Unpaid
4107,4107,2024-01-07,132781.43,Unpaid
4108,4108,2023-11-28,194744.74,Unpaid
4109,4109,2024-04-14,170784.12,Paid
4110,4110,2024-03-05,197605.8,Paid
4111,4111,2023-01-11,136140.39,Paid
4112,4112,2023-01-20,98006.90257242865,Paid
4113,4113,2024-06-21,71569.76773450876,Paid
4114,4114,2024-02-17,57645.06190588207,Paid
4115,4115,2024-07-15,85019.07,Unpaid
4116,4116,2023-07-15,170212.3,Unpaid
4117,4117,2024-01-21,128643.2,Paid
4118,4118,2024-08-26,169275.57,Unpaid
4119,4119,2023-05-23,150857.99,Unpaid
4120,4120,2024-07-21,122390.78,Paid
4121,4121,2024-02-08,119643.12,Unpaid
4122,4122,2024-03-31,154493.27245873556,Paid
4123,4123,2023-08-26,154236.8510045397,Paid
4124,4124,2024-11-27,197135.87,Unpaid
4125,4125,2023-11-14,182669.69,Paid
4126,4126,2024-01-10,135017.06141824598,Unpaid
4127,4127,2024-08-05,157976.03,Unpaid
4128,4128,2023-08-15,153556.73,Paid
4129,4129,2023-12-07,70458.84,Unpaid
4130,4130,2024-03-13,103331.25,Unpaid
4131,4131,2023-08-17,70344.27,Unpaid
4132,4132,2024-12-03,184226.96810412745,Unpaid
4133,4133,2024-02-05,141524.8,Unpaid
4134,4134,2024-07-25,57110.79559222028,Unpaid
4135,4135,2024-02-13,92832.96975570501,Paid
4136,4136,2023-06-12,127095.29,Unpaid
4137,4137,2023-07-03,57079.186054547165,Unpaid
4138,4138,2024-08-24,50640.93,Unpaid
4139,4139,2023-05-27,100165.31,Paid
4140,4140,2024-06-19,107887.61,Paid
4141,4141,2023-02-24,93119.3352641734,Paid
4142,4142,2024-09-20,108823.4,Paid
4143,4143,2023-07-29,139062.33,Paid
4144,4144,2024-06-17,139357.23,Paid
4145,4145,2024-09-22,138062.89,Paid
4146,4146,2023-09-05,98118.65,Paid
4147,4147,2024-05-04,166320.23,Paid
4148,4148,2023-09-07,171983.38,Paid
4149,4149,2024-09-15,147827.35745371974,Paid
4150,4150,2023-07-21,117877.3,Paid
4151,4151,2023-07-08,179246.92,Unpaid
4152,4152,2024-12-06,141825.56,Paid
4153,4153,2023-05-31,110502.45,Unpaid
4154,4154,2023-03-27,174160.22,Unpaid
4155,4155,2023-10-22,134918.19,Unpaid
4156,4156,2024-01-26,116166.45,Unpaid
4157,4157,2024-06-07,105109.9,Paid
4158,4158,2024-08-10,134648.81,Paid
4159,4159,2024-06-06,168228.69,Unpaid
4160,4160,2023-06-17,68087.43,Paid
4161,4161,2024-04-07,157521.32,Paid
4162,4162,2023-04-22,68663.34,Paid
4163,4163,2024-02-12,59396.81,Unpaid
4164,4164,2024-05-07,144600.33911159806,Unpaid
4165,4165,2023-09-19,61038.89,Paid
4166,4166,2024-03-21,159036.42,Unpaid
4167,4167,2023-09-07,156753.1114811073,Paid
4168,4168,2024-06-01,98443.21092122667,Unpaid
4169,4169,2024-07-04,131828.54034139638,Unpaid
4170,4170,2024-02-13,94139.29379027295,Paid
4171,4171,2023-04-30,158266.75264643735,Paid
4172,4172,2023-11-07,99278.72,Paid
4173,4173,2023-12-01,77155.92,Unpaid
4174,4174,2023-10-14,181331.05,Paid
4175,4175,2024-01-11,53709.28,Unpaid
4176,4176,2023-04-03,149043.68,Unpaid
4177,4177,2024-03-25,163133.85,Unpaid
4178,4178,2024-10-04,107986.4387823057,Unpaid
4179,4179,2024-02-13,108008.19,Unpaid
4180,4180,2023-06-07,143637.29,Paid
4181,4181,2023-09-02,111297.09,Paid
4182,4182,2024-03-15,76821.51,Paid
4183,4183,2024-04-08,51688.48,Paid
4184,4184,2023-03-02,115601.88,Unpaid
4185,4185,2024-08-21,154195.47,Unpaid
4186,4186,2023-04-09,68439.44563018541,Paid
4187,4187,2024-05-20,121847.13,Unpaid
4188,4188,2024-08-19,78079.39,Paid
4189,4189,2024-05-18,137345.21,Unpaid
4190,4190,2023-06-09,93843.22602297808,Unpaid
4191,4191,2023-04-25,112148.66,Paid
4192,4192,2024-10-04,170417.89,Unpaid
4193,4193,2023-05-19,59120.14,Unpaid
4194,4194,2023-04-02,85711.93868589302,Unpaid
4195,4195,2024-10-31,63454.64,Paid
4196,4196,2024-04-18,80552.82,Unpaid
4197,4197,2024-02-11,85017.55,Paid
4198,4198,2023-01-31,53273.17,Paid
4199,4199,2024-04-10,191025.68,Unpaid
4200,4200,2023-02-21,52852.484512921204,Paid
4201,4201,2024-02-21,193918.79,Paid
4202,4202,2024-04-12,166453.37,Paid
4203,4203,2023-04-12,191258.64,Unpaid
4204,4204,2024-06-27,160120.74660709963,Paid
4205,4205,2023-06-06,101703.46,Unpaid
4206,4206,2024-02-07,123598.19006517822,Paid
4207,4207,2024-10-12,64843.46,Paid
4208,4208,2024-05-18,184991.64,Unpaid
4209,4209,2023-03-22,131170.01959374067,Paid
4210,4210,2024-09-16,123983.03,Unpaid
4211,4211,2024-09-10,106393.22,Paid
4212,4212,2024-02-21,111856.82673220766,Unpaid
4213,4213,2023-03-09,62511.98,Unpaid
4214,4214,2024-06-07,157807.6160786653,Unpaid
4215,4215,2024-04-27,133063.5,Paid
4216,4216,2023-04-15,200554.13901279567,Unpaid
4217,4217,2024-05-28,59525.21,Paid
4218,4218,2023-07-23,164001.23608094628,Unpaid
4219,4219,2024-02-03,62500.41,Paid
4220,4220,2023-04-09,109232.06,Paid
4221,4221,2023-06-02,168154.08,Paid
4222,4222,2023-04-11,64289.05,Paid
4223,4223,2024-03-09,58480.31,Unpaid
4224,4224,2023-12-31,67877.64,Unpaid
4225,4225,2023-02-18,172025.42206048765,Unpaid
4226,4226,2023-09-01,99309.59,Unpaid
4227,4227,2023-02-21,112015.24003822132,Unpaid
4228,4228,2023-10-15,61709.0,Paid
4229,4229,2024-04-25,56556.16,Unpaid
4230,4230,2024-02-11,53104.148650996176,Paid
4231,4231,2024-07-24,149240.81,Unpaid
4232,4232,2024-08-26,120300.71,Paid
4233,4233,2023-10-28,158869.51,Unpaid
4234,4234,2023-11-17,135804.5920708259,Paid
4235,4235,2023-08-15,58168.33,Paid
4236,4236,2024-01-24,82410.8,Paid
4237,4237,2023-04-12,109364.99,Paid
4238,4238,2024-04-18,88024.44,Paid
4239,4239,2023-11-29,82011.11,Unpaid
4240,4240,2023-06-11,111078.47,Unpaid
4241,4241,2024-10-24,93939.43,Unpaid
4242,4242,2023-01-09,194042.62,Paid
4243,4243,2023-05-29,73984.47,Unpaid
4244,4244,2023-01-28,88197.72,Unpaid
4245,4245,2023-02-12,109963.54699291704,Unpaid
4246,4246,2023-09-11,112372.5,Paid
4247,4247,2024-01-28,93068.7,Paid
4248,4248,2023-01-16,123145.06,Paid
4249,4249,2023-08-21,193540.03,Paid
4250,4250,2024-07-08,53965.94,Unpaid
4251,4251,2024-03-04,54008.33510454387,Unpaid
4252,4252,2023-11-30,141226.51,Unpaid
4253,4253,2023-03-12,89568.74507572394,Unpaid
4254,4254,2024-01-27,115389.01,Paid
4255,4255,2024-11-11,61778.56,Paid
4256,4256,2023-06-18,84211.49366059582,Paid
4257,4257,2024-06-02,80209.78,Paid
4258,4258,2024-04-27,120550.1831335726,Unpaid
4259,4259,2023-01-20,160232.9209949954,Paid
4260,4260,2023-04-15,176605.3,Unpaid
4261,4261,2024-07-18,80430.04,Paid
4262,4262,2023-07-12,94352.75,Paid
4263,4263,2023-02-26,110622.04,Paid
4264,4264,2024-05-11,119291.48,Unpaid
4265,4265,2023-12-16,95852.44,Paid
4266,4266,2024-01-11,189488.04,Unpaid
4267,4267,2023-04-04,129087.5222535398,Paid
4268,4268,2023-08-31,138951.55,Unpaid
4269,4269,2023-10-17,68792.92228788548,Paid
4270,4270,2024-06-12,182238.24598294625,Unpaid
4271,4271,2024-07-23,168262.55,Unpaid
4272,4272,2023-08-28,192822.3,Unpaid
4273,4273,2023-09-23,179725.07,Paid
4274,4274,2024-04-13,85800.89014480577,Unpaid
4275,4275,2023-08-31,172653.41321401088,Paid
4276,4276,2023-04-24,170726.5977286815,Paid
4277,4277,2024-09-06,173029.07,Unpaid
4278,4278,2024-02-19,174285.2,Unpaid
4279,4279,2024-02-29,180911.53,Unpaid
4280,4280,2023-03-05,156621.36,Unpaid
4281,4281,2024-03-30,62537.775482606856,Unpaid
4282,4282,2024-08-25,194825.94,Paid
4283,4283,2023-10-27,150081.1,Paid
4284,4284,2023-12-08,174888.25,Paid
4285,4285,2023-01-18,68631.69,Paid
4286,4286,2023-04-26,56289.13,Paid
4287,4287,2024-06-08,50417.58861484757,Paid
4288,4288,2023-05-25,105700.47,Paid
4289,4289,2023-03-21,76393.25,Paid
4290,4290,2024-10-30,63762.316431638224,Paid
4291,4291,2024-07-14,155964.30227715021,Unpaid
4292,4292,2023-06-23,108136.35,Unpaid
4293,4293,2024-12-06,82488.88,Paid
4294,4294,2024-07-19,123386.16,Unpaid
4295,4295,2023-11-26,132609.56,Unpaid
4296,4296,2023-02-16,99954.4,Unpaid
4297,4297,2023-07-24,108496.18,Unpaid
4298,4298,2024-03-26,181355.34,Paid
4299,4299,2024-09-20,77023.67,Paid
4300,4300,2024-08-29,73067.53,Unpaid
4301,4301,2023-02-03,132613.07,Paid
4302,4302,2024-06-16,117229.08893165056,Unpaid
4303,4303,2023-03-16,88394.77,Unpaid
4304,4304,2023-09-28,87901.08554358147,Paid
4305,4305,2023-01-14,157108.35577755544,Paid
4306,4306,2024-10-25,106224.16482697513,Paid
4307,4307,2024-01-24,134808.15,Paid
4308,4308,2024-12-09,124502.32,Paid
4309,4309,2024-06-30,192839.96,Paid
4310,4310,2023-03-10,107043.11,Paid
4311,4311,2023-09-13,159605.31,Paid
4312,4312,2023-09-10,121656.61,Paid
4313,4313,2023-01-26,82189.25,Paid
4314,4314,2024-01-24,108369.55,Paid
4315,4315,2023-06-13,156898.9,Unpaid
4316,4316,2024-01-01,56350.56,Unpaid
4317,4317,2024-09-02,75415.25,Unpaid
4318,4318,2023-12-18,141785.59,Unpaid
4319,4319,2024-12-03,175258.96254181516,Unpaid
4320,4320,2023-09-07,90381.63062301345,Unpaid
4321,4321,2023-05-11,85671.05509642433,Paid
4322,4322,2023-11-20,139941.38,Unpaid
4323,4323,2023-07-25,112765.21515638588,Paid
4324,4324,2024-10-08,155244.6388294269,Paid
4325,4325,2023-11-30,85950.06640784442,Unpaid
4326,4326,2023-04-29,79274.19,Paid
4327,4327,2023-04-16,139198.49835206167,Unpaid
4328,4328,2023-01-16,64673.52,Paid
4329,4329,2023-02-20,93647.52,Unpaid
4330,4330,2023-01-13,130476.3,Unpaid
4331,4331,2023-02-07,71186.99318832684,Unpaid
4332,4332,2023-05-29,151047.03,Paid
4333,4333,2023-03-29,57269.96,Unpaid
4334,4334,2024-06-23,142954.17,Paid
4335,4335,2023-11-10,63725.18178715802,Paid
4336,4336,2023-10-19,97157.62,Paid
4337,4337,2024-10-15,185090.53,Unpaid
4338,4338,2024-01-09,169317.2043732585,Unpaid
4339,4339,2023-10-11,109215.82,Unpaid
4340,4340,2024-06-27,81711.01,Unpaid
4341,4341,2024-12-22,145847.91896867115,Unpaid
4342,4342,2024-04-22,96794.03,Unpaid
4343,4343,2023-03-10,105581.06,Paid
4344,4344,2024-11-15,149021.6,Unpaid
4345,4345,2024-11-17,83319.89,Paid
4346,4346,2023-08-28,79207.96,Paid
4347,4347,2023-01-10,103642.39,Unpaid
4348,4348,2023-09-20,57181.94,Paid
4349,4349,2024-11-10,167132.65,Unpaid
4350,4350,2023-12-01,85365.99,Unpaid
4351,4351,2023-07-08,126782.27,Unpaid
4352,4352,2024-07-26,84191.03383783819,Unpaid
4353,4353,2024-10-14,122184.23,Paid
4354,4354,2023-08-11,189491.9732494561,Unpaid
4355,4355,2024-12-06,123238.24,Unpaid
4356,4356,2023-09-28,176835.42093790823,Paid
4357,4357,2024-05-21,176975.5,Paid
4358,4358,2024-08-02,55537.05,Paid
4359,4359,2024-08-02,74131.85862627502,Paid
4360,4360,2023-01-16,139872.67,Paid
4361,4361,2024-06-05,126216.75,Paid
4362,4362,2023-02-09,127873.26167747386,Paid
4363,4363,2024-07-13,106064.57,Unpaid
4364,4364,2023-10-13,53953.57,Paid
4365,4365,2024-01-21,51968.447618793114,Paid
4366,4366,2024-01-19,81111.72,Unpaid
4367,4367,2024-11-08,81465.66,Paid
4368,4368,2023-08-17,163901.38,Paid
4369,4369,2024-01-16,56071.76,Paid
4370,4370,2024-04-11,48324.4388989827,Paid
4371,4371,2024-02-24,178401.16,Paid
4372,4372,2024-07-31,100804.79,Unpaid
4373,4373,2023-04-05,198736.8046443058,Paid
4374,4374,2023-02-13,58113.06470169101,Paid
4375,4375,2023-08-24,142153.55,Paid
4376,4376,2023-11-20,99283.68,Unpaid
4377,4377,2024-09-04,152996.73,Paid
4378,4378,2023-05-13,142152.16,Paid
4379,4379,2024-05-16,181834.73,Paid
4380,4380,2024-02-05,147386.02,Unpaid
4381,4381,2023-12-24,136903.01,Paid
4382,4382,2023-08-28,194988.89,Unpaid
4383,4383,2023-08-11,170745.84,Unpaid
4384,4384,2023-11-16,141701.5575255213,Paid
4385,4385,2024-04-04,64373.63,Paid
4386,4386,2024-03-30,79441.48,Paid
4387,4387,2023-08-22,101265.81894030953,Unpaid
4388,4388,2023-10-28,149949.81,Unpaid
4389,4389,2023-03-02,93782.45,Unpaid
4390,4390,2023-10-22,84459.23,Paid
4391,4391,2023-02-22,149774.2845375842,Paid
4392,4392,2024-01-31,96810.4715794839,Unpaid
4393,4393,2024-05-28,185776.94,Unpaid
4394,4394,2023-08-10,59309.32,Paid
4395,4395,2024-08-27,82273.71,Paid
4396,4396,2023-02-05,186909.1,Unpaid
4397,4397,2024-09-23,194199.08,Paid
4398,4398,2024-02-10,62393.46748233503,Unpaid
4399,4399,2024-09-19,125305.51566975209,Unpaid
4400,4400,2024-03-20,58340.95,Paid
4401,4401,2024-03-18,105809.9,Paid
4402,4402,2023-03-06,174834.26,Unpaid
4403,4403,2023-11-12,81747.74,Unpaid
4404,4404,2023-08-24,61765.178618356134,Paid
4405,4405,2024-01-03,148627.04,Unpaid
4406,4406,2024-06-01,49407.60803789745,Unpaid
4407,4407,2023-10-08,156432.76,Unpaid
4408,4408,2024-10-30,173784.47243652257,Unpaid
4409,4409,2024-02-20,125140.8,Paid
